,1,2,3,4,5,6,7,8,9,10,11,12
bam,0.0190109862116969,0.0185789638455844,0.0169853187890112,0.0148479817112274,0.0127462368523083,0.011353846633483,0.0128775794671582,0.0142701705192394,0.0135066687698781,0.0122296463576579,0.0118818455854731,0.0255103180388687
bbj,0.0209689778068877,0.0198354440412913,0.018424611845603,0.016387518925967,0.0149559885353482,0.0137201744096273,0.0164857788192875,0.0153751945370004,0.0141751475111959,0.0122135171945956,0.0114959728571193,0.0231257776479954
ewe,0.019282835323338,0.0189160479583279,0.0168451379822727,0.017123815587638,0.0149101879010231,0.0132309213097414,0.0146878115622257,0.0146252594065572,0.0136104432342563,0.0114090549780788,0.0111651711886224,0.0206588248535505
fon,0.0196302480983376,0.0198894596144327,0.016037255385072,0.0149497863548049,0.0134436132805149,0.0127235956238109,0.0151946477213869,0.0142781929592956,0.01292516624585,0.0113606651918113,0.0105660367556386,0.0197455758673944
hau,0.0178264313690306,0.0169444406969887,0.0152354774336345,0.0139008881577638,0.0117575035568506,0.0104808148862503,0.0126907466082002,0.0137201567206375,0.0114963776904915,0.0113057706312247,0.0121080572098435,0.0214306000152646
ibo,0.0156063447341239,0.0151982148237266,0.0133758618992487,0.0133437434631105,0.0114547836117253,0.0099637600526421,0.0119549292069223,0.0124703311231542,0.0110868523299814,0.0108273373804574,0.0098274235694285,0.0189554134285572
kin,0.0153343606295948,0.0152587790933012,0.0142303770032867,0.0123520217496206,0.0108829922439781,0.0094060728980593,0.0115453994503695,0.0126322175958648,0.0105572166452247,0.0107585760570145,0.0110660224427192,0.019107649534817
lug,0.0159606564175192,0.016861764736177,0.0154508658561098,0.0139948462408483,0.0124670047748622,0.0113306032139917,0.0127989052837165,0.012999320663539,0.0129166881728224,0.0107758272041185,0.0117343582624016,0.0185284338949713
luo,0.0167283159044018,0.0159402090589537,0.0146217136586983,0.0126946413549831,0.0107641757160763,0.010321263820856,0.0120424640281271,0.0121056479358685,0.0112712426038115,0.0116769557328855,0.0104340549814878,0.0200064911005029
mos,0.0203948239403644,0.0205693558407347,0.0156855650525358,0.0160083280786693,0.0134490022118143,0.0127896739658126,0.0141541953477144,0.0147429490647255,0.0124493384312245,0.0125404258119488,0.0123718677705255,0.0201907263438746
nya,0.0169038900592113,0.0160850194838531,0.0136892448151684,0.0133708552436928,0.011449414114395,0.0103484932263882,0.0124136756536472,0.0123904066258546,0.0116014352524871,0.011386529316951,0.010697030964972,0.0203790713931084
pcm,0.0181439470491113,0.0188184220387483,0.0161889239871015,0.0157509344103345,0.0134186873315229,0.0129731632365519,0.0139780361753309,0.0139548202257628,0.0143572382667116,0.011695640436604,0.0122988640672095,0.0211056494338966
sna,0.0165262531154439,0.0169674751739421,0.013930076557699,0.0134521653267256,0.0115990747436853,0.0111876451667285,0.0122995378210362,0.0122552752309275,0.0115420515926416,0.0108495432987183,0.0115985930209111,0.0210574004249792
swa,0.0166532153332354,0.0164755400219291,0.0143533398386352,0.013143597152748,0.0125616687921592,0.0111969068627786,0.0120379014431364,0.0127680438019979,0.0130561853288782,0.0116825196541867,0.0114963982950939,0.0197434356811451
tsn,0.016690938015472,0.0161355221011945,0.0141867370211912,0.0130430855510894,0.012005664555204,0.0109778817818551,0.0123411205404408,0.0119404063298134,0.0114062575823936,0.0114604108791051,0.011399848582035,0.0202598720058328
twi,0.0166316259178529,0.0157973513569231,0.0136219522116789,0.0133864027163781,0.0111525397861669,0.0104725069929827,0.0118320249910084,0.0116578127132243,0.0109869559837534,0.0102396166042429,0.0107633818994751,0.0205155972483529
wol,0.0179052174489697,0.01749373447592,0.0150013713968064,0.013483768566175,0.0120636647538958,0.0114172768669504,0.0137784611775941,0.0131846709189176,0.0116118546977759,0.0123978327589308,0.0117128728231061,0.0209674742585169
xho,0.0174019239766494,0.0176922450011716,0.0147505439051656,0.013758156208496,0.0125323541458328,0.0115406273172311,0.0130111815253712,0.0132448550120898,0.011114950315914,0.0129420876482981,0.0118756920389084,0.0222546975095004
yor,0.0229660460388458,0.0203793559137466,0.0192875046648168,0.016075713728469,0.0152376401047149,0.0143909127385768,0.0159564608527489,0.0153288334265653,0.0133696492082435,0.0134200056014985,0.0126222633869777,0.0215267690394587
zul,0.0174820666227333,0.0167062262992203,0.014656531814353,0.0130005848103564,0.0110146813007077,0.0104397690922724,0.0123884960529494,0.0123638765026043,0.011833200508363,0.0108000925705103,0.0112131108768759,0.019885549579764
