,ORG,DATE,PER,LOC,Mean
lug,0.9631847143173218,,0.9550854563713074,,0.9591350853443146
twi,0.9714736342430115,,0.9733056426048279,0.9316322803497314,0.9588038523991903
kin,0.9621483087539673,,0.9739665389060974,0.9302048683166504,0.9554399053255717
nya,0.9571422338485718,,0.9760804772377014,0.9202195405960083,0.9511474172274271
hau,0.9648525714874268,,0.9694647789001465,0.9172384738922119,0.9505186080932617
luo,0.9366249442100525,,0.9623415470123291,,0.9494832456111908
mos,0.9568523168563843,,0.9570650458335876,0.9278603792190552,0.947259247303009
sna,0.9598010182380676,,0.9624994397163391,0.9088757038116455,0.9437253872553507
ibo,0.9631108045578003,,,0.9231579899787903,0.9431343972682953
fon,0.9514523148536682,,0.9494843482971191,0.9238174557685852,0.9415847063064575
swa,0.9248956441879272,,0.9606459736824036,0.9311399459838867,0.9388938546180725
zul,0.962875247001648,,0.9511489272117615,0.9026414752006531,0.9388885498046875
pcm,0.9260020852088928,,0.9667372703552246,0.9218206405639648,0.9381866653760275
wol,0.9354316592216492,,0.9649247527122498,0.905545711517334,0.9353007078170776
tsn,0.951618492603302,,,0.9182658195495605,0.9349421560764313
ewe,0.945235550403595,,0.9511761665344238,0.8888020515441895,0.9284045894940695
xho,0.9397304058074951,,0.9245644807815552,0.8944666981697083,0.9195871949195862
bbj,0.9399706125259399,,0.9588190317153931,0.8498653769493103,0.9162183403968811
bam,0.8712556958198547,,0.9461877346038818,0.9311183094978333,0.9161872466405233
yor,0.9396820664405823,,,0.8296728730201721,0.8846774697303772
