,ORG,DATE,PER,LOC,Mean
twi,0.9756186008453369,,0.9770705103874207,0.9411949515342712,0.9646280209223429
lug,0.9661840200424194,,0.9629822969436646,,0.964583158493042
nya,0.966270387172699,,0.9804840683937073,0.9355226755142212,0.9607590436935425
kin,0.968158483505249,,0.9758044481277466,0.9365484714508057,0.9601704676946005
hau,0.9687203764915466,,0.9738273024559021,0.9333122372627258,0.9586199720700582
luo,0.9436248540878296,,0.970051646232605,,0.9568382501602173
ewe,0.9511867761611938,,0.9585312008857727,,0.9548589885234833
sna,0.9662320613861084,,0.9664634466171265,0.9313840270042419,0.9546931783358256
ibo,0.9673176407814026,,,0.938897967338562,0.9531078040599823
swa,0.9365584850311279,,0.9683102369308472,0.9409358501434326,0.9486015240351359
fon,0.9503667950630188,,0.9551599025726318,0.9340314269065857,0.9465193748474121
tsn,0.9630292057991028,,,0.9298260807991028,0.9464276432991028
wol,0.944739818572998,,0.969316840171814,0.917287290096283,0.943781316280365
mos,0.9572946429252625,,0.9614071846008301,0.9125412702560425,0.9437476992607117
zul,,,0.9635878205299377,0.915932297706604,0.9397600591182709
pcm,0.8993973731994629,,0.9708748459815979,0.9266331791877747,0.9323017994562784
xho,,,0.9364501237869263,0.9142754673957825,0.9253627955913544
bbj,0.9417281746864319,,0.9478374719619751,0.8648465275764465,0.9181373914082845
bam,0.8843128681182861,,,0.9414341449737549,0.9128735065460205
yor,0.9378713965415955,,,0.8561354875564575,0.8970034420490265
