,ORG,DATE,PER,LOC,Mean
ewe,0.9770467281341553,,0.9823263883590698,,0.9796865582466125
hau,0.9771519303321838,,0.9821262955665588,,0.9796391129493713
mos,0.9795740842819214,,0.9794353246688843,,0.9795047044754028
twi,0.9871262311935425,,0.9885923266410828,0.9585710763931274,0.9780965447425842
lug,0.9726988673210144,,0.9811112284660339,,0.9769050478935242
fon,0.9797085523605347,,0.9811927080154419,0.9613512754440308,0.9740841786066691
nya,0.9770493507385254,,,0.9708101153373718,0.9739297330379486
sna,,,0.9784079194068909,0.9678265452384949,0.9731172323226929
tsn,0.979461669921875,,,0.9644372463226318,0.9719494581222534
swa,,,0.9845088124275208,0.9582917094230652,0.971400260925293
bam,0.9650048017501831,,,0.9742743968963623,0.9696395993232727
wol,0.9771969318389893,,,0.9614753127098083,0.9693361222743988
pcm,,,0.9737333655357361,0.9603672623634338,0.967050313949585
luo,0.964087963104248,,0.9688114523887634,,0.9664497077465057
xho,,,0.9680309891700745,0.9600909352302551,0.9640609622001648
ibo,0.9749288558959961,,,0.9522076845169067,0.9635682702064514
zul,,,,0.9624282121658325,0.9624282121658325
bbj,0.9755825400352478,,,0.9444887042045593,0.9600356221199036
yor,0.9791421890258789,,,0.9312750697135925,0.9552086293697357
kin,0.9661108255386353,,,0.8854390978813171,0.9257749617099762
