,PER,DATE,LOC,ORG,Mean
kin,0.9810914993286133,0.9793633818626404,0.9796282052993774,0.9863280653953552,0.9816027879714966
twi,0.9828278422355652,0.9739966988563538,0.9733631014823914,0.9877991080284119,0.9794966876506805
luo,0.9815200567245483,0.980644941329956,0.9695806503295898,0.9769617319107056,0.9771768450737
nya,0.9875302314758301,0.9696905612945557,0.958795964717865,0.9881418943405151,0.9760396629571915
sna,0.9850307703018188,0.9818904995918274,0.9490156173706055,0.9837896227836609,0.9749316275119781
tsn,0.9837477803230286,0.9763325452804565,0.9566241502761841,0.9744017720222473,0.9727765619754791
zul,0.9770271182060242,0.9734349846839905,0.9513799548149109,0.983859658241272,0.9714254289865494
lug,0.9927834272384644,0.9506651163101196,0.9788007140159607,0.9596315622329712,0.970470204949379
ewe,0.9788985848426819,0.9602003693580627,0.9601883292198181,0.9803594350814819,0.9699116796255112
ibo,0.98002028465271,0.9838411211967468,0.9260948300361633,0.9839010834693909,0.9684643298387527
wol,0.9792506694793701,0.9754551649093628,0.9317296147346497,0.9738642573356628,0.9650749266147614
xho,0.9746608138084412,0.9730027318000793,0.9418758749961853,0.969663143157959,0.9648006409406662
bam,0.974706768989563,0.9658411145210266,0.941978394985199,0.9664829969406128,0.9622523188591003
mos,0.9824584722518921,0.9449023008346558,0.9402293562889099,0.9798855185508728,0.9618689119815826
fon,0.9801737666130066,0.9583705067634583,0.9252239465713501,0.97749924659729,0.9603168666362762
yor,0.9666500091552734,0.9667263031005859,0.9184937477111816,0.9783040285110474,0.9575435221195221
bbj,0.9764583110809326,0.9542902708053589,0.9106574654579163,0.9736517667770386,0.9537644535303116
hau,0.9768691658973694,0.9333181381225586,0.9290388822555542,0.970788300037384,0.9525036215782166
pcm,0.9815713167190552,0.8893811106681824,0.9625426530838013,0.9574146866798401,0.9477274417877197
swa,0.9675419926643372,0.8980832695960999,0.9607713222503662,0.9541836380958557,0.9451450556516647
