,DATE,ORG,LOC,PER
bam,0.7988050580024719,0.6929821968078613,0.7333642244338989,0.5841004848480225
bbj,0.6550272107124329,0.7610117793083191,0.48240870237350464,0.6224802732467651
ewe,0.543952226638794,0.808133065700531,0.7434279918670654,0.5902092456817627
fon,0.7424148321151733,0.8140457272529602,0.6800500750541687,0.598082423210144
hau,0.8591817617416382,0.8387647867202759,0.6311795115470886,0.614885687828064
ibo,0.8948566913604736,0.8546214699745178,0.6806531548500061,0.6329448819160461
kin,0.8886653184890747,0.8722412586212158,0.7751666307449341,0.5709027051925659
lug,0.9156702756881714,0.8740360140800476,0.8774157166481018,0.5442464351654053
luo,0.8556801676750183,0.8337742686271667,0.8255897164344788,0.6137218475341797
mos,0.6407312750816345,0.7715858221054077,0.6809603571891785,0.6209455132484436
nya,0.8531510233879089,0.8653052449226379,0.6849740743637085,0.6542385816574097
pcm,0.4800860285758972,0.7331858277320862,0.7441881895065308,0.57081538438797
sna,0.9089490175247192,0.8513613939285278,0.6717039942741394,0.6181394457817078
swa,0.7457005977630615,0.7564221620559692,0.8213790059089661,0.601547360420227
tsn,0.8917808532714844,0.8212640285491943,0.7421284317970276,0.6182457208633423
twi,0.7886812686920166,0.8758650422096252,0.7985289692878723,0.6260730624198914
wol,0.8600208163261414,0.7794355154037476,0.6063936948776245,0.6109379529953003
xho,0.8102641105651855,0.8220981359481812,0.5896742939949036,0.6072771549224854
yor,0.7059236764907837,0.7324370741844177,0.5262042284011841,0.5157864689826965
zul,0.8690865635871887,0.8487707376480103,0.7482300400733948,0.6241613626480103
