,DATE,ORG,LOC,PER
bam,,0.9062951803207397,0.9191529750823975,0.8070690035820007
bbj,,0.9297962784767151,0.8366049528121948,0.8241896629333496
ewe,,0.9404712319374084,0.9034150242805481,0.8127537369728088
fon,,0.9496474266052246,0.9072723984718323,0.8081744313240051
hau,,0.953873336315155,0.9120226502418518,0.8213517069816589
ibo,,0.9526448845863342,0.9282865524291992,0.8239742517471313
kin,,0.9187527894973755,0.9009667634963989,0.8128053545951843
lug,,0.951130747795105,0.8842118978500366,0.7908718585968018
luo,,0.9029245972633362,0.925836443901062,0.824127733707428
mos,,0.9425380825996399,0.9159162044525146,0.8188453912734985
nya,,0.9447623491287231,0.9192644953727722,0.8415042161941528
pcm,,0.8801137208938599,0.8986808061599731,0.8037520051002502
sna,,0.9415956139564514,0.9192966818809509,0.8233314752578735
swa,,0.891272246837616,0.8832401037216187,0.8279812932014465
tsn,,0.9337928891181946,0.9151455760002136,0.8284886479377747
twi,,0.9584495425224304,0.9114960432052612,0.8188836574554443
wol,,0.925746500492096,0.8993746638298035,0.8294443488121033
xho,,0.9481142163276672,0.8910000324249268,0.8159573674201965
yor,,0.9293848276138306,0.8078101277351379,0.7868989706039429
zul,,0.9561238884925842,0.9263215661048889,0.8249471783638
