,PER,ORG,DATE,LOC,Mean
sna,0.999997489750817,0.9999979074109201,0.9999955939849762,0.9999968850658368,0.9999969690531375
lug,0.9999989473663395,0.999996429441608,0.9999977096524911,0.9999940849807444,0.9999967928602957
xho,0.9999945755909996,0.9999964855401179,0.9999964510895104,0.9999964201494718,0.9999959830925249
nya,0.9999972335138952,0.999995648671477,0.9999947759589974,0.9999957428479183,0.9999958502480719
kin,0.9999969584419061,0.9999953271778114,0.9999944221146643,0.9999964281873913,0.9999957839804432
zul,0.9999970368484548,0.9999968898454856,0.9999957620061951,0.9999931150050103,0.9999957009262864
mos,0.999995946024654,0.9999938830553171,0.9999922067381497,0.9999945217328621,0.9999941393877458
wol,0.9999949980174061,0.9999953108376832,0.9999942522045521,0.9999915915370562,0.9999940381491744
luo,0.9999935471538394,0.9999906776628884,0.9999946119259651,0.9999927405879039,0.9999928943326493
hau,0.9999946607299297,0.9999957120238125,0.9999883581599219,0.999991520066993,0.9999925627451643
tsn,0.9999950916683842,0.9999899956673859,0.999993587096619,0.9999914732602997,0.9999925369231721
twi,0.9999937958417271,0.9999920683455215,0.9999894572549014,0.9999906502933682,0.9999914929338796
bbj,0.9999916708380707,0.9999937543453682,0.999987671123004,0.9999924108072155,0.9999913767784145
yor,0.9999925175304895,0.9999919516437712,0.9999879777735283,0.9999920629826446,0.9999911274826084
bam,0.9999965438763535,0.9999901576930805,0.9999862214635055,0.9999913945994898,0.9999910794081073
ibo,0.9999945590953665,0.9999785971258818,0.999992908870644,0.9999945745311093,0.9999901599057504
ewe,0.9999939158725326,0.9999904688993966,0.9999849783607259,0.9999891377408922,0.9999896252183869
fon,0.9999902357355874,0.9999899629599162,0.9999820900473292,0.999989807848726,0.9999880241478897
swa,0.9999896530273553,0.9999852643133641,0.9999801346479398,0.9999866884707295,0.9999854351148472
pcm,0.9999876081497144,0.9999802598452936,0.9999648955007673,0.9999823050309626,0.9999787671316844
