,ORG,PER,LOC,DATE,Mean
lug,0.9893668365591539,0.9962844705550612,0.9879523299526395,0.9895566874487909,0.9907900811289114
luo,0.993387453250779,0.9925522578501598,0.9859805762380667,0.9862025987288044,0.9895307215169524
twi,0.9937497898859997,0.9931429743915127,0.9885749090603367,0.9807248390305926,0.9890481280921104
kin,0.9911754765607037,0.9913155763610894,0.9818267689758806,0.9870259004195302,0.987835930579301
swa,0.9903173903063743,0.9888583062248418,0.9937185040890417,0.9757438014812636,0.9871595005253804
nya,0.9933985531361312,0.9941518754236571,0.9735348960983864,0.9787402007287943,0.9849563813467422
sna,0.9876856166090049,0.9955486378565668,0.9634627150602958,0.9904669777591495,0.9842909868212542
ibo,0.9909004613608839,0.9939283995188909,0.9553163541765688,0.9909045425693124,0.9827624394064141
tsn,0.9907260614496858,0.9936066824272277,0.9614202915856344,0.9847549330028547,0.9826269921163506
zul,0.98964451195328,0.9850618994834419,0.969013969650166,0.9862319329000849,0.9824880784967431
hau,0.988393215780178,0.993979881725503,0.948914726800758,0.9883649169871811,0.979913185323405
ewe,0.9897417181959398,0.9933043833802851,0.9830916194778055,0.9534916093687062,0.9799073326056842
xho,0.9865445124371212,0.9872536274731296,0.9524785965125108,0.9897939722746624,0.979017677174356
wol,0.9889092030248338,0.9922841351805777,0.9540318759651405,0.977855058260245,0.9782700681076992
bam,0.9734129626444785,0.9913356696645629,0.9636183356110235,0.9807118091292812,0.9772696942623365
mos,0.9902192432467034,0.9924375843527897,0.9461231516575405,0.9776379877335338,0.9766044917476419
fon,0.9884169179311842,0.9930340298995127,0.9366799065903647,0.9762627967048212,0.9735984127814707
pcm,0.9851530722841534,0.9958617268437289,0.9842649397139751,0.9095184612145052,0.9686995500140906
yor,0.9886030719210444,0.981073574615823,0.9291191832326933,0.9655893772216892,0.9660963017478124
bbj,0.9838362428300188,0.9930831797928437,0.9277905857727365,0.9439807328233311,0.9621726853047325
