,PER,LOC,ORG,DATE,Mean
luo,0.628595673251513,0.873475389297854,0.8805932913601372,0.8392809765121692,0.8054863326054182
lug,0.6308517403409215,0.8888009353260626,0.8548099310070594,0.832316673203061,0.8016948199692762
nya,0.6561658680257334,0.8248126736969935,0.8862422555541513,0.83307217103328,0.8000732420775396
twi,0.6429311952247495,0.8264928408348753,0.8913967635083923,0.8341998185168091,0.7987551545212066
sna,0.6673869714733556,0.7417801770071251,0.8454283403693695,0.9173771439130527,0.7929931581907257
kin,0.5898940558772828,0.8530018893720936,0.8576249437414925,0.8673064293295736,0.7919568295801107
ibo,0.6797953555300201,0.760855474071576,0.8018076152480372,0.9123918673206776,0.7887125780425777
zul,0.6842399084071876,0.7706583204465971,0.840837270444971,0.8555176010480763,0.787813275086708
xho,0.6553659199071129,0.7091378236064978,0.826550633321085,0.9085578946535112,0.7749030678720518
swa,0.5999134721069751,0.844922298360153,0.8229691716047359,0.7651094611557709,0.7582286008069088
tsn,0.6286021879552807,0.7180129397510867,0.8230130817069993,0.8519510471162299,0.7553948141323992
hau,0.6741852444114419,0.6878539012961415,0.8078246010735509,0.8335540896654803,0.7508544591116537
mos,0.6468730010153039,0.7488797733011334,0.8246114992947408,0.7671756368276946,0.7468849776097182
wol,0.6529028870392333,0.6989793048702848,0.8361873677749303,0.7982517468646493,0.7465803266372745
bam,0.6438422312422456,0.7582939752889621,0.7514300538063384,0.7794118641688715,0.7332445311266045
ewe,0.6181132099903015,0.732405505193765,0.8331424344761227,0.6161354705759516,0.6999491550590351
fon,0.6067473200786948,0.6486155237039702,0.795096396549341,0.71781640171641,0.692068910512104
yor,0.5778660271510958,0.5521019854236756,0.8205719008026705,0.7263221657393263,0.669215519779192
pcm,0.6212192184675255,0.7584255426331521,0.7597581997521614,0.5357787993397944,0.6687954400481583
bbj,0.6378181826284656,0.4874006371436006,0.6932437072952587,0.648561224291198,0.6167559378396307
