layer,model,rank_type,language,pearson
2,mbert,top5,luo,0.8054863326054182
2,mbert,top5,lug,0.8016948199692762
2,mbert,top5,nya,0.8000732420775396
2,mbert,top5,twi,0.7987551545212066
2,mbert,top5,sna,0.7929931581907257
2,mbert,worst5,bbj,0.6167559378396307
2,mbert,worst5,pcm,0.6687954400481583
2,mbert,worst5,yor,0.669215519779192
2,mbert,worst5,fon,0.692068910512104
2,mbert,worst5,ewe,0.6999491550590351
3,mbert,top5,nya,0.8796539785305448
3,mbert,top5,sna,0.8791301936460597
3,mbert,top5,luo,0.8789967959425502
3,mbert,top5,kin,0.8764988034698705
3,mbert,top5,twi,0.8759689122401146
3,mbert,worst5,bbj,0.7639750865141928
3,mbert,worst5,pcm,0.787638378804388
3,mbert,worst5,yor,0.8042643738076389
3,mbert,worst5,ewe,0.8048394326321395
3,mbert,worst5,fon,0.8191334111009193
10,mbert,top5,nya,0.9456997371925643
10,mbert,top5,kin,0.9454797944109796
10,mbert,top5,lug,0.9443657997068668
10,mbert,top5,luo,0.9437732694841099
10,mbert,top5,twi,0.9433209361136712
10,mbert,worst5,bbj,0.9011665574528707
10,mbert,worst5,pcm,0.911466430484669
10,mbert,worst5,fon,0.9119162159160625
10,mbert,worst5,ewe,0.9123097134928939
10,mbert,worst5,yor,0.9130659716657503
12,mbert,top5,lug,0.8316307462072249
12,mbert,top5,nya,0.8229985105041566
12,mbert,top5,kin,0.814011211004648
12,mbert,top5,luo,0.8064964647371755
12,mbert,top5,sna,0.8032359239498379
12,mbert,worst5,yor,0.6454624296238733
12,mbert,worst5,bbj,0.6471150683318867
12,mbert,worst5,fon,0.6791329829761152
12,mbert,worst5,pcm,0.6811030178113853
12,mbert,worst5,ewe,0.6966550032895011
