,DATE,PER,ORG,LOC,Mean
lug,0.9705628581963451,0.9908325254092065,0.9770762122606361,0.9827667878914603,0.980309595939412
ibo,0.9790696548470539,0.9798659283898505,0.9716788938425449,0.9858807726200872,0.9791238124248841
sna,0.9572511260899845,0.9824186128032836,0.9846762352446442,0.9802656654211347,0.9761529098897618
hau,0.9665360880501256,0.985312057090892,0.9670374523615899,0.9830422514178092,0.9754819622301041
twi,0.9624587024539447,0.9830858386478674,0.9727096633375492,0.9779585252624174,0.9740531824254448
nya,0.9610469380680303,0.9846746287696336,0.9639454621880195,0.9837856530147708,0.9733631705101136
luo,0.9615996183145918,0.9760016975474135,0.9734266839783358,0.9804457465985167,0.9728684366097144
kin,0.9563010186142136,0.9881130487852015,0.9628934334163523,0.9798736639543656,0.9717952911925333
wol,0.9634531372799322,0.97728135667821,0.9610529529598345,0.9800529837186785,0.9704601076591639
xho,0.9556508934700629,0.9685490085183402,0.9696514131251059,0.9855875884879486,0.9698597259003645
bam,0.9597301860171652,0.9781798607712641,0.9515190292368099,0.9707839669609987,0.9650532607465595
mos,0.9382176949379895,0.9821973459318163,0.958278722345565,0.980993897534752,0.9649219151875307
zul,0.9511594469380732,0.9591773298316114,0.9705643573068057,0.9733208523935531,0.9635554966175108
tsn,0.9276159287266276,0.9713716090337366,0.9646433258288103,0.9799591577684265,0.9608975053394002
fon,0.9524834247853914,0.96315313679312,0.9465792173660805,0.9766521623618812,0.9597169853266183
ewe,0.9487252047449198,0.9676376112295392,0.9496322332060283,0.9565932081121846,0.9556470643231679
bbj,0.9379377803142521,0.9643395250857777,0.9499868771611758,0.9534136667791134,0.9514194623350798
yor,0.9304938647137505,0.9543521826632462,0.9526463908145535,0.9509886197612981,0.947120264488212
pcm,0.8887095890574574,0.9605327317856632,0.927854416338451,0.9152555892291746,0.9230880816026866
swa,0.8996372120224533,0.9416258606130878,0.9114322785589329,0.922782178884046,0.91886938251963
