,ORG,LOC,DATE,PER,Mean
kin,0.955228328704834,0.9453004002571106,0.9447018504142761,0.747546911239624,0.945246991835867
luo,0.9271944761276245,0.9360966086387634,0.9498253464698792,0.7695138454437256,0.935056789966393
lug,0.9410623908042908,0.9493961930274963,0.918623685836792,0.7668889164924622,0.9336919086811737
nya,0.9354092478752136,0.9262719750404358,0.9362956285476685,0.7838544845581055,0.9303155730715574
twi,0.9545199871063232,0.9172670841217041,0.9159102439880371,0.756163477897644,0.9265069429642885
ibo,0.9300273656845093,0.8818564414978027,0.9561442732810974,0.742117702960968,0.9198325886501102
zul,0.9339682459831238,0.8827829957008362,0.9475658535957336,0.7612781524658203,0.9189168131883376
tsn,0.9232145547866821,0.8937934041023254,0.9465597867965698,0.7706778645515442,0.9188189905459486
hau,0.9397634267807007,0.8655177354812622,0.9361903667449951,0.772629976272583,0.9116003175420085
wol,0.9250237345695496,0.8833019137382507,0.9282975196838379,0.7820956707000732,0.910158713971536
xho,0.9135287404060364,0.8330739140510559,0.9727882146835327,0.757256805896759,0.9041139093909677
sna,0.9396682977676392,0.8311622738838196,0.9406560659408569,0.7609453797340393,0.9015787453476213
swa,0.884390115737915,0.9072693586349487,0.8668354153633118,0.7541939616203308,0.8840866797552334
mos,0.9207437634468079,0.8733083605766296,0.8578500151634216,0.7543289661407471,0.8819258299086663
ewe,0.9224092960357666,0.8889095187187195,0.8256680369377136,0.7605801820755005,0.8771308072282886
pcm,0.9046648740768433,0.9108198881149292,0.8009763360023499,0.7828896045684814,0.8707479656211973
bam,0.7995191812515259,0.8913977742195129,0.9258664846420288,0.7383648753166199,0.8701525440053364
fon,0.8850929141044617,0.8498324751853943,0.8575518131256104,0.7440971732139587,0.8622683289795723
yor,0.9130498766899109,0.8020552396774292,0.8705264329910278,0.7373688220977783,0.8599164215285634
bbj,0.8833997249603271,0.7690733671188354,0.8538098335266113,0.7582494020462036,0.8342122365170577
