,DATE,PER,LOC,ORG,Mean
nya,,0.9991510510444641,0.9981727004051208,0.9983923435211182,0.998572031656901
kin,,0.9984652400016785,0.9982964396476746,0.9984638094902039,0.9984084963798523
sna,,0.998516857624054,0.9977237582206726,0.9984875917434692,0.9982427358627319
twi,,0.9986299276351929,0.9976794123649597,0.9982979893684387,0.9982024431228638
luo,,0.9987597465515137,0.99821537733078,0.9974610209465027,0.9981453816095988
tsn,,0.998839795589447,0.9970584511756897,0.9984464645385742,0.9981149037679037
zul,,0.9982221126556396,0.9976402521133423,0.9984211325645447,0.9980944991111755
wol,,0.9987879991531372,0.9972913861274719,0.9980655908584595,0.9980483253796896
mos,,0.9986403584480286,0.9971668720245361,0.9982790350914001,0.9980287551879883
ibo,,0.9985895156860352,0.9967679381370544,0.9980487823486328,0.9978020787239075
xho,,0.997654378414154,0.9972845315933228,0.9978556036949158,0.9975981712341309
ewe,,0.9982781410217285,0.9967573285102844,0.9975680708885193,0.9975345134735107
lug,,0.9983927607536316,0.9975202083587646,0.9966340065002441,0.9975156585375468
fon,,0.9981244802474976,0.9964148998260498,0.9973663687705994,0.9973019162813822
bam,,0.9982169270515442,0.9971674680709839,0.9955995678901672,0.9969946543375651
pcm,,0.9986579418182373,0.9967436790466309,0.9951585531234741,0.9968533913294474
hau,,0.9980844855308533,0.9947402477264404,0.9969148635864258,0.9965798656145731
swa,,0.9979240298271179,0.9948101043701172,0.9964768886566162,0.9964036742846171
bbj,,0.9976480603218079,0.9939786195755005,0.9968904852867126,0.9961723883946737
yor,,,0.9942538738250732,0.9977970123291016,0.9960254430770874
