layer,model,rank_type,language,cosine
1,xlmr,top5,kin,0.9335924088954926
1,xlmr,top5,twi,0.9202637374401093
1,xlmr,top5,luo,0.9121526926755905
1,xlmr,top5,nya,0.9105771034955978
1,xlmr,top5,sna,0.9089398235082626
1,xlmr,worst5,hau,0.8367629647254944
1,xlmr,worst5,swa,0.8478628247976303
1,xlmr,worst5,bam,0.8516096919775009
1,xlmr,worst5,yor,0.8524499237537384
1,xlmr,worst5,pcm,0.8524864763021469
2,xlmr,top5,kin,0.9718927890062332
2,xlmr,top5,twi,0.9691201001405716
2,xlmr,top5,luo,0.9665857553482056
2,xlmr,top5,sna,0.9662756472826004
2,xlmr,top5,nya,0.9661151617765427
2,xlmr,worst5,hau,0.9345024228096008
2,xlmr,worst5,pcm,0.937508836388588
2,xlmr,worst5,swa,0.9403327852487564
2,xlmr,worst5,yor,0.9417809695005417
2,xlmr,worst5,bam,0.945114865899086
3,xlmr,top5,kin,0.9808592647314072
3,xlmr,top5,twi,0.9794606119394302
3,xlmr,top5,nya,0.9776714891195297
3,xlmr,top5,luo,0.9752568900585175
3,xlmr,top5,tsn,0.9751739501953125
3,xlmr,worst5,hau,0.954663097858429
3,xlmr,worst5,pcm,0.9569979310035706
3,xlmr,worst5,swa,0.9586393982172012
3,xlmr,worst5,bam,0.9622438251972198
3,xlmr,worst5,yor,0.9637150764465332
4,xlmr,top5,twi,0.9807945489883423
4,xlmr,top5,kin,0.9792775362730026
4,xlmr,top5,nya,0.9773600846529007
4,xlmr,top5,luo,0.9746817052364349
4,xlmr,top5,tsn,0.974073514342308
4,xlmr,worst5,pcm,0.9491268545389175
4,xlmr,worst5,swa,0.9538127034902573
4,xlmr,worst5,hau,0.9550687223672867
4,xlmr,worst5,bbj,0.9605285823345184
4,xlmr,worst5,bam,0.9608515501022339
5,xlmr,top5,twi,0.9810095876455307
5,xlmr,top5,kin,0.9806540161371231
5,xlmr,top5,nya,0.979013592004776
5,xlmr,top5,luo,0.976934939622879
5,xlmr,top5,sna,0.9765481501817703
5,xlmr,worst5,pcm,0.9481657892465591
5,xlmr,worst5,swa,0.9534550607204437
5,xlmr,worst5,hau,0.9555872231721878
5,xlmr,worst5,bbj,0.9603096097707748
5,xlmr,worst5,yor,0.9627730548381805
6,xlmr,top5,kin,0.9778929948806763
6,xlmr,top5,twi,0.976917028427124
6,xlmr,top5,luo,0.972035139799118
6,xlmr,top5,sna,0.9713052809238434
6,xlmr,top5,lug,0.9708214998245239
6,xlmr,worst5,pcm,0.9397717714309692
6,xlmr,worst5,swa,0.9428565800189972
6,xlmr,worst5,hau,0.9468914419412613
6,xlmr,worst5,bbj,0.9523430317640305
6,xlmr,worst5,yor,0.9568639397621155
7,xlmr,top5,kin,0.9821001291275024
7,xlmr,top5,twi,0.9807649999856949
7,xlmr,top5,luo,0.9767315089702606
7,xlmr,top5,sna,0.976412907242775
7,xlmr,top5,lug,0.9752940386533737
7,xlmr,worst5,pcm,0.9488712400197983
7,xlmr,worst5,swa,0.9517401456832886
7,xlmr,worst5,hau,0.9561481475830078
7,xlmr,worst5,bbj,0.9624137431383133
7,xlmr,worst5,yor,0.9637374430894852
8,xlmr,top5,twi,0.9833216468493143
8,xlmr,top5,kin,0.9821956157684326
8,xlmr,top5,lug,0.9764541387557983
8,xlmr,top5,luo,0.9762572646141052
8,xlmr,top5,nya,0.9755048354466757
8,xlmr,worst5,swa,0.9597689708073934
8,xlmr,worst5,bbj,0.9613027969996134
8,xlmr,worst5,yor,0.9619266589482626
8,xlmr,worst5,xho,0.9623143275578817
8,xlmr,worst5,hau,0.9623290101687113
9,xlmr,top5,twi,0.9866039951642355
9,xlmr,top5,kin,0.9825562040011088
9,xlmr,top5,lug,0.9803939461708069
9,xlmr,top5,luo,0.9799328446388245
9,xlmr,top5,zul,0.9795566995938619
9,xlmr,worst5,swa,0.9619709650675455
9,xlmr,worst5,bbj,0.9658827980359396
9,xlmr,worst5,xho,0.9671927293141683
9,xlmr,worst5,yor,0.9681464036305746
9,xlmr,worst5,pcm,0.9687303702036539
10,xlmr,top5,twi,0.9828602274258932
10,xlmr,top5,kin,0.9805993040402731
10,xlmr,top5,lug,0.9789774020512899
10,xlmr,top5,nya,0.9787574410438538
10,xlmr,top5,mos,0.9761228561401367
10,xlmr,worst5,swa,0.9584210316340128
10,xlmr,worst5,yor,0.9584546287854513
10,xlmr,worst5,xho,0.9604638814926147
10,xlmr,worst5,bbj,0.9617428779602051
10,xlmr,worst5,pcm,0.9634574055671692
11,xlmr,top5,nya,0.9835635423660278
11,xlmr,top5,twi,0.9810709158579508
11,xlmr,top5,kin,0.9808830420176188
11,xlmr,top5,mos,0.9788877765337626
11,xlmr,top5,sna,0.978537917137146
11,xlmr,worst5,bbj,0.9622352321942648
11,xlmr,worst5,swa,0.9627674023310343
11,xlmr,worst5,yor,0.9645430246988932
11,xlmr,worst5,xho,0.9663969477017721
11,xlmr,worst5,pcm,0.9670193990071615
12,xlmr,top5,nya,0.998572031656901
12,xlmr,top5,kin,0.9984084963798523
12,xlmr,top5,sna,0.9982427358627319
12,xlmr,top5,twi,0.9982024431228638
12,xlmr,top5,luo,0.9981453816095988
12,xlmr,worst5,yor,0.9960254430770874
12,xlmr,worst5,bbj,0.9961723883946737
12,xlmr,worst5,swa,0.9964036742846171
12,xlmr,worst5,hau,0.9965798656145731
12,xlmr,worst5,pcm,0.9968533913294474
