,ORG,LOC,DATE,PER,Mean
twi,0.9949336390729008,0.9878524733930463,0.9926041615363385,0.9273315022306011,0.9756804440582217
luo,0.9922425377835371,0.9863060213580979,0.9840948485769222,0.9299026906722071,0.9731365245976911
ewe,0.9922786033198945,0.9818118508234173,0.9847290370812325,0.9325491163129142,0.9728421518843646
ibo,0.9913902014392212,0.9825817965419864,0.9956694341311045,0.920292894727701,0.9724835817100034
tsn,0.9895386162716566,0.9818226746912019,0.9874241217523696,0.9278450429125766,0.9716576139069512
sna,0.9919295467684257,0.9794115919818347,0.9926137916044047,0.9196798234970647,0.9709086884629324
kin,0.992294285934919,0.9897411109595409,0.9901444469231624,0.9109879331529004,0.9707919442426306
xho,0.9897540225583538,0.970594997272069,0.9953630295651055,0.9250788199410523,0.9701977173341452
swa,0.9922805178085208,0.9919853086125251,0.9733684183171543,0.9230512445939677,0.970171372333042
lug,0.9842091653085323,0.9903478146546124,0.9853049046857502,0.9162567871720555,0.9690296679552375
nya,0.9947416811432128,0.9813223595824475,0.9849243089249115,0.914958376533,0.968986681545893
fon,0.9892847708015888,0.9690968245481986,0.9820631107282726,0.9310553754321881,0.967875020377562
yor,0.9915713554845957,0.9618567032540236,0.9907222688185052,0.9246680541336358,0.9672045954226901
wol,0.9892717741892163,0.971844915607677,0.9865061235792771,0.9204098417942762,0.9670081637926118
mos,0.9920367329938301,0.9649436094423175,0.9867796775254376,0.9217085102586068,0.966367132555048
zul,0.9912329916756992,0.9766481555545349,0.9860126748851397,0.911092807250091,0.9662466573413662
hau,0.990819498118016,0.9636462400017307,0.9828713448311497,0.9240866849970469,0.9653559419869858
pcm,0.9888295399347405,0.9848994045446476,0.9580762147196119,0.926969474374001,0.9646936583932503
bbj,0.9867602081113203,0.9578242409252516,0.9826016591554767,0.9259046406956908,0.9632726872219348
bam,0.9802910415625317,0.9745324529798925,0.9764586869075043,0.9157232459300678,0.961751356844999
