layer,model,rank_type,language,pearson
2,xlmr,top5,twi,0.9801859243163892
2,xlmr,top5,kin,0.9782315833393367
2,xlmr,top5,lug,0.9776677300618994
2,xlmr,top5,luo,0.9776552412573462
2,xlmr,top5,nya,0.9763371186982495
2,xlmr,worst5,fon,0.9554507042998795
2,xlmr,worst5,pcm,0.9599600871448086
2,xlmr,worst5,hau,0.9601126222217164
2,xlmr,worst5,bbj,0.9610861879897427
2,xlmr,worst5,yor,0.9612730234349495
3,xlmr,top5,twi,0.9859767762625998
3,xlmr,top5,kin,0.9848162315595733
3,xlmr,top5,luo,0.9844556503360605
3,xlmr,top5,lug,0.9839087129960661
3,xlmr,top5,nya,0.9834421567316767
3,xlmr,worst5,pcm,0.9692118966836967
3,xlmr,worst5,fon,0.9696253115982213
3,xlmr,worst5,bbj,0.9718505815424762
3,xlmr,worst5,yor,0.9732720832102169
3,xlmr,worst5,hau,0.9735382605031453
10,xlmr,top5,twi,0.9867656206444084
10,xlmr,top5,lug,0.9861133045658123
10,xlmr,top5,kin,0.9854554585078674
10,xlmr,top5,nya,0.9849803587785213
10,xlmr,top5,sna,0.983800990856964
10,xlmr,worst5,pcm,0.9664672407865994
10,xlmr,worst5,bbj,0.967948920415562
10,xlmr,worst5,fon,0.9699286756898959
10,xlmr,worst5,yor,0.9726822920791508
10,xlmr,worst5,bam,0.9757748455521142
12,xlmr,top5,nya,0.9989175771396539
12,xlmr,top5,kin,0.9988252371119715
12,xlmr,top5,sna,0.9988167488697304
12,xlmr,top5,lug,0.9987713876000587
12,xlmr,top5,luo,0.9987404020799877
12,xlmr,worst5,fon,0.9970655863307538
12,xlmr,worst5,pcm,0.9971040864390552
12,xlmr,worst5,bbj,0.9972443046298658
12,xlmr,worst5,yor,0.99775846007978
12,xlmr,worst5,hau,0.9979874071899049
