,ORG,DATE,PER,LOC,Mean
luo,0.9999976754188538,0.9999983906745911,0.9999968409538269,0.9999979138374329,0.9999977052211761
bam,0.9999964833259583,0.9999977946281433,0.9999977350234985,0.9999986886978149,0.9999976754188538
zul,0.999998927116394,0.9999978542327881,0.9999962449073792,0.999997615814209,0.9999976605176926
xho,0.9999985694885254,0.9999973773956299,0.9999962449073792,0.9999976754188538,0.999997466802597
ibo,0.9999963641166687,0.9999957084655762,0.9999985694885254,0.9999982118606567,0.9999972134828568
yor,0.9999977350234985,0.9999979138374329,0.9999977350234985,0.9999950528144836,0.9999971091747284
tsn,0.9999979734420776,0.9999969601631165,0.9999940395355225,0.9999982714653015,0.9999968111515045
kin,0.9999977350234985,0.9999935626983643,0.999997079372406,0.9999976754188538,0.9999965131282806
sna,0.9999982118606567,0.9999923706054688,0.9999971985816956,0.999997615814209,0.9999963492155075
nya,0.9999977350234985,0.9999926090240479,0.9999970197677612,0.9999974370002747,0.9999962002038956
pcm,0.9999962449073792,0.9999931454658508,0.9999960064888,0.9999979138374329,0.9999958276748657
wol,0.999994695186615,0.9999974966049194,0.9999979138374329,0.9999927878379822,0.9999957233667374
swa,0.9999956488609314,0.9999908804893494,0.9999979138374329,0.9999983906745911,0.9999957084655762
mos,0.9999988079071045,0.9999884963035583,0.9999968409538269,0.9999986886978149,0.9999957084655762
lug,0.9999924302101135,0.999993622303009,0.9999980926513672,0.9999985694885254,0.9999956786632538
ewe,0.9999985694885254,0.999984622001648,0.9999977946281433,0.999997615814209,0.9999946504831314
twi,0.9999979734420776,0.9999847412109375,0.9999966025352478,0.9999991059303284,0.9999946057796478
bbj,0.9999974370002747,0.9999881386756897,0.9999948143959045,0.9999979734420776,0.9999945908784866
fon,0.9999961853027344,0.9999817609786987,0.999996542930603,0.9999971985816956,0.9999929219484329
hau,0.9999961256980896,0.9999780654907227,0.9999937415122986,0.9999980926513672,0.9999915063381195
