,ORG,LOC,DATE,PER,Mean
kin,0.9862499833106995,0.9766255617141724,0.9919610023498535,0.8959314823150635,0.9826334629740033
twi,0.9928025007247925,0.973859965801239,0.9866395592689514,0.9122036099433899,0.98255789434755
luo,0.9845854043960571,0.9777308106422424,0.9859800338745117,0.9156338572502136,0.9810217394457235
tsn,0.9844051599502563,0.9724481701850891,0.9906420111656189,0.9082188010215759,0.9805691056437307
zul,0.9849103093147278,0.968936026096344,0.9880450963973999,0.8952793478965759,0.978413564818246
ibo,0.9867804646492004,0.9591075778007507,0.9927027821540833,0.8998463749885559,0.9774605631828308
lug,0.9766986966133118,0.9807112216949463,0.9785628318786621,0.8671236038208008,0.9757605969131767
ewe,0.9882875680923462,0.9712920188903809,0.9727649688720703,0.9116477370262146,0.975739082732758
nya,0.9831446409225464,0.9629826545715332,0.9812169075012207,0.9022003412246704,0.9738702046406733
sna,0.9757588505744934,0.9623879194259644,0.9875456690788269,0.9078266620635986,0.9734800558585626
xho,0.9825281500816345,0.9594077467918396,0.9830262660980225,0.8938782811164856,0.9728806576171478
wol,0.9811665415763855,0.950986921787262,0.9829674959182739,0.8975138664245605,0.9697798924012617
yor,0.9772863984107971,0.9558811187744141,0.9813305139541626,0.8998506665229797,0.9696383391107831
mos,0.9851292967796326,0.9646373987197876,0.964699387550354,0.8947405219078064,0.9694952353254541
fon,0.9841983318328857,0.9617915153503418,0.9671030044555664,0.9015166163444519,0.9692253834241397
bam,0.9591489434242249,0.9690218567848206,0.9815641641616821,0.8891980051994324,0.9678151963593123
bbj,0.9842232465744019,0.9492304921150208,0.9721404910087585,0.9048868417739868,0.9668783042337987
swa,0.9657419323921204,0.9841322302818298,0.9486978650093079,0.9052407741546631,0.9646075615635166
pcm,0.970861554145813,0.9728749990463257,0.9415844082832336,0.9117372632026672,0.9604740073154499
hau,0.9791319370269775,0.9321474432945251,0.957106351852417,0.9079956412315369,0.9548783712572866
