,LOC,ORG,DATE,PER
bam,0.9854610562324524,0.9542813301086426,,
bbj,0.9516897201538086,0.9794555902481079,,0.9863489866256714
ewe,,0.9857434034347534,,0.9883718490600586
fon,0.976953387260437,0.9828506112098694,,0.9876280426979065
hau,0.9811359643936157,0.975958526134491,,0.9866169691085815
ibo,0.9668881893157959,0.9825701713562012,,
kin,0.9826734066009521,0.9834551811218262,,0.987059473991394
lug,,0.9740949273109436,,0.9825906753540039
luo,,0.9701493382453918,,0.9879412651062012
mos,0.9625475406646729,0.9786969423294067,,0.986886739730835
nya,0.9729559421539307,0.9783592820167542,,0.9922618865966797
pcm,0.9836575388908386,0.9689810872077942,,0.9919265508651733
sna,0.9786040782928467,0.9742943644523621,,0.9868380427360535
swa,0.9875675439834595,0.9603991508483887,,0.9879810214042664
tsn,0.9766712784767151,0.9828238487243652,,
twi,0.9874372482299805,0.9870736598968506,,0.9912124276161194
wol,0.9709321856498718,0.9708020091056824,,0.988741397857666
xho,0.9684898853302002,,,0.9715390801429749
yor,0.9568935036659241,0.978563129901886,,
zul,0.9780274629592896,,,0.9848544001579285
