,LOC,ORG,DATE,PER
bam,0.9216092824935913,0.9197272658348083,0.9242649674415588,0.9418256878852844
bbj,0.8841853737831116,0.9580747485160828,0.8808567523956299,0.9578753709793091
ewe,0.9332730770111084,0.9727297425270081,0.9007118344306946,0.9633427262306213
fon,0.8889257907867432,0.9574328660964966,0.863599419593811,0.9491657018661499
hau,0.8485684990882874,0.9327260851860046,0.9266396760940552,0.9490419626235962
ibo,0.9089899063110352,0.9756489396095276,0.9585555195808411,0.9602997303009033
kin,0.9495681524276733,0.9801083207130432,0.965950608253479,0.9409270882606506
lug,0.9575309753417969,0.9194685816764832,0.954676628112793,0.9911730289459229
luo,0.9480382204055786,0.9667033553123474,0.943108856678009,0.9529983997344971
mos,0.9087371826171875,0.9634515643119812,0.8709686994552612,0.9465690851211548
nya,0.9348857402801514,0.9745373725891113,0.9386805891990662,0.9644387364387512
pcm,0.938090443611145,0.9391054511070251,0.8764111399650574,0.9722793698310852
sna,0.9024314880371094,0.9495217204093933,0.9453643560409546,0.9550575613975525
swa,0.9735051989555359,0.9415982365608215,0.9053549766540527,0.9675179719924927
tsn,0.938986599445343,0.9575300216674805,0.9518434405326843,0.9568523168563843
twi,0.952496349811554,0.9755522608757019,0.9359805583953857,0.9638097286224365
wol,0.9088760614395142,0.9613282680511475,0.9578325748443604,0.9566633105278015
xho,0.8924413919448853,0.9493104815483093,0.9525347352027893,0.9506613612174988
yor,0.8731499314308167,0.9529527425765991,0.9170659780502319,0.9357725977897644
zul,0.9196165204048157,0.9620314836502075,0.953823447227478,0.948413610458374
