,LOC,ORG,DATE,PER
bam,0.9825465679168701,0.9571406245231628,,0.986992597579956
bbj,0.9446028470993042,0.979620099067688,,0.9899271726608276
ewe,0.979407548904419,0.9865548014640808,,0.9863269925117493
fon,0.9720244407653809,0.9825996160507202,,0.9849376678466797
hau,0.974524736404419,0.9766236543655396,,0.9854788184165955
ibo,0.9596185088157654,0.9848952293395996,,0.9881712794303894
kin,0.9783757925033569,0.98695307970047,,0.9866580963134766
lug,0.98345947265625,0.9772130250930786,,0.976311445236206
luo,0.9846001267433167,0.9659250378608704,,0.9858560562133789
mos,0.9688118100166321,0.9828590750694275,,0.9846113324165344
nya,0.9694707989692688,0.9788572192192078,,0.9922293424606323
pcm,0.981093168258667,0.9746529459953308,,0.9914648532867432
sna,0.9668554663658142,0.9716206789016724,,0.9868826866149902
swa,0.985055685043335,0.9575036764144897,,0.9861152768135071
tsn,0.9716209173202515,0.9821569919586182,,0.9857072234153748
twi,0.9849947094917297,0.9886669516563416,,0.9911718964576721
wol,0.9673888087272644,0.9773516654968262,,0.9886228442192078
xho,0.9617311358451843,0.9734552502632141,,0.976621687412262
yor,0.9421200752258301,0.9763634204864502,,
zul,0.9722859859466553,0.9825187921524048,,0.9861681461334229
