,LOC,PER,DATE,ORG,Mean
ibo,0.9993622899055481,,,0.9996907114982605,0.9995265007019043
tsn,0.9992964863777161,,,0.9994946122169495,0.9993955492973328
yor,0.9988362193107605,,,0.9996029734611511,0.9992195963859558
wol,,,,0.998481810092926,0.998481810092926
bbj,,,,0.9983130097389221,0.9983130097389221
nya,,,,0.9979978203773499,0.9979978203773499
kin,,,,0.9971176981925964,0.9971176981925964
xho,0.9977134466171265,0.9684927463531494,,,0.9945826573031289
bam,,,,0.9944105744361877,0.9944105744361877
mos,,0.9495888352394104,,0.999434232711792,0.9940936544111797
ewe,,0.9602530598640442,,0.9981325268745422,0.9940740125519889
lug,,0.9476380348205566,,0.9989185929298401,0.9934242474181312
sna,0.9996396899223328,0.9388259053230286,,,0.9931239272866931
pcm,0.9990622997283936,0.9398354291915894,,,0.9927165635994503
hau,,0.9379714727401733,,0.9991892576217651,0.9926302092415946
luo,,0.9421596527099609,,0.9983096718788147,0.9922935983964375
zul,0.9903020858764648,,,,0.9903020858764648
fon,,0.984735369682312,,,0.984735369682312
twi,,0.9523583054542542,,,0.9523583054542542
swa,,0.9474400281906128,,,0.9474400281906128
