,LOC,PER,DATE,ORG,Mean
zul,0.999997615814209,0.9999918937683105,0.9999967813491821,0.9999966025352478,0.9999968035098834
xho,0.9999974370002747,0.9999908804893494,0.9999953508377075,0.9999955892562866,0.9999959239592919
kin,0.999996542930603,0.9999921917915344,0.9999988079071045,0.9999920725822449,0.9999956687291464
lug,0.9999935626983643,0.9999926686286926,0.9999977350234985,0.9999958872795105,0.9999956106528257
fon,0.9999961256980896,0.9999855756759644,0.9999949336051941,0.9999939799308777,0.9999946501010504
sna,0.9999927878379822,0.9999946355819702,0.9999942779541016,0.9999968409538269,0.9999946355819702
nya,0.999997079372406,0.9999931454658508,0.999994158744812,0.9999927282333374,0.9999945973738645
luo,0.999995768070221,0.9999943971633911,0.9999975562095642,0.9999889135360718,0.9999940914985461
yor,0.9999954700469971,0.9999918341636658,0.999991238117218,0.9999954700469971,0.9999939738175808
ibo,0.9999958276748657,0.9999932050704956,0.9999943375587463,0.9999898672103882,0.9999933387988653
tsn,0.9999954700469971,0.9999852776527405,0.9999954700469971,0.9999884963035583,0.9999928428576543
bam,0.9999976754188538,0.9999849796295166,0.9999946355819702,0.9999871253967285,0.9999928313952225
twi,0.9999918341636658,0.9999904036521912,0.9999967217445374,0.999988853931427,0.9999923904736837
bbj,0.9999889731407166,0.999993085861206,0.9999902844429016,0.9999973177909851,0.9999922261788294
hau,0.9999964237213135,0.9999918341636658,0.9999905824661255,0.9999879598617554,0.9999916622271905
mos,0.9999986290931702,0.9999878406524658,0.9999863505363464,0.9999898076057434,0.9999914513184474
wol,0.9999969601631165,0.9999919533729553,0.9999960660934448,0.9999763369560242,0.9999898710311987
ewe,0.9999946355819702,0.9999926090240479,0.9999844431877136,0.9999875426292419,0.9999890174621191
pcm,0.9999933242797852,0.9999936819076538,0.9999845623970032,0.9999861121177673,0.9999882181485494
swa,0.9999946355819702,0.9999882578849792,0.9999894499778748,0.9999789595603943,0.9999877038674477
