,LOC,PER,DATE,ORG,Mean
sna,0.99998939037323,0.9999592304229736,,0.999987781047821,0.9999869240904754
twi,0.9999892711639404,0.9999383687973022,,0.9999874830245972,0.99998554643595
yor,0.9999808073043823,0.9999594688415527,,0.999987781047821,0.9999828889684858
ewe,0.9999898672103882,0.9999424815177917,,0.9999802112579346,0.9999826303068197
xho,0.9999802708625793,0.999953031539917,,0.9999879598617554,0.9999823559005305
bam,0.9999894499778748,0.9999493956565857,,0.9999791383743286,0.9999823187882045
zul,0.9999805092811584,0.999961256980896,,0.9999852776527405,0.9999816687601917
lug,0.9999849200248718,0.9999566078186035,,0.999981164932251,0.9999815461770544
mos,0.9999856352806091,0.9999392628669739,,0.9999819397926331,0.9999812672723014
bbj,0.9999821782112122,0.9999509453773499,,0.9999833106994629,0.999980944507527
fon,0.9999848008155823,0.9999449253082275,,0.9999812245368958,0.9999808567874836
tsn,0.9999869465827942,0.9999608993530273,,0.9999758005142212,0.9999802146317824
hau,0.999983549118042,0.999929666519165,,0.9999818801879883,0.9999797119284576
wol,0.9999902248382568,0.9999536871910095,,0.9999712109565735,0.9999791878574299
luo,0.9999873638153076,0.9999590516090393,,0.9999698996543884,0.99997752342584
kin,0.9999850392341614,0.9999565482139587,,0.999972403049469,0.999977466070427
ibo,0.9999825954437256,0.9999552965164185,,0.9999744296073914,0.9999771984118335
nya,0.9999904632568359,0.9999605417251587,,0.999965488910675,0.9999769892332688
pcm,0.9999814629554749,0.9999548196792603,,0.999971330165863,0.999975175227759
swa,0.9999849796295166,0.9999459981918335,,0.9999651908874512,0.999973438820749
