,LOC,ORG,DATE,PER,Mean
twi,0.9739993676922998,0.9905698718277088,0.9814812158436116,0.9840747378321348,0.9825312982989387
kin,0.975515453325467,0.9878373261317436,0.9838347683400798,0.9762759985470193,0.9808658865860773
lug,0.9773442313222181,0.9712783089473934,0.9783336325995623,0.992069381435423,0.9797563885761492
luo,0.9736454530846196,0.9851009730500724,0.97665847358033,0.9822867187902645,0.9794229046263216
sna,0.9603414173226785,0.984099477441598,0.9868129494365957,0.9858629354648586,0.9792791949164327
nya,0.9647234368892973,0.9896810966935522,0.9741148193769675,0.9876847421453766,0.9790510237762984
zul,0.9628269240991616,0.987024285922773,0.9789585723157138,0.9793986457520906,0.9770521070224348
xho,0.9587301271729879,0.9835710371258305,0.984945423199244,0.979679418654315,0.9767315015380944
ibo,0.9490521840522562,0.978963093711634,0.9893368959067146,0.9842981457057941,0.9754125798440998
mos,0.9505515325068029,0.9849572737997486,0.9752724186193796,0.9868837850232343,0.9744162524872914
tsn,0.952061205275427,0.9817268692318782,0.9830254246425351,0.9803332454864876,0.974286686159082
wol,0.9456998147353107,0.9860687000543462,0.9783366041383758,0.9857547028616638,0.9739649554474241
ewe,0.9580103535922618,0.9863170242493575,0.9633570987630053,0.984457144095229,0.9730354051749635
bam,0.9540083236903532,0.9659567273942057,0.9734400121821651,0.981099758055722,0.9686262053306115
yor,0.937565913018613,0.9861482927789617,0.9701390003619516,0.9761613131156516,0.9675036298187945
bbj,0.9369034049727349,0.9826888434645813,0.9625386984315282,0.982594593359271,0.9661813850570289
swa,0.9699693795248027,0.9683955757934061,0.9418516719686889,0.9825213248218573,0.9656844880271888
fon,0.9386094847619301,0.9821017158211746,0.9522680279932569,0.9855973461880982,0.9646441436911148
hau,0.9462773619086616,0.9853157620481617,0.9389026174839052,0.9834044216159376,0.9634750407641665
pcm,0.9656185380505656,0.9577493927278221,0.9263693674429408,0.9863711995012379,0.9590271244306416
