,LOC,ORG,DATE,PER,Mean
twi,0.9638586833795831,0.9853900535670561,0.9710982428763768,0.9765770122763873,0.9742309980248508
kin,0.9650143452511319,0.9819264210161049,0.9754106513838029,0.9645971254922313,0.9717371357858178
lug,0.969696342720555,0.9586797982161768,0.9670089539165654,0.9886810962942582,0.9710165477868887
sna,0.9425360673104993,0.9755071022480127,0.9802872130581698,0.9793622966257881,0.9694231698106175
luo,0.9625751536027607,0.9809632645889661,0.9611735600153422,0.9726837614700914,0.9693489349192901
nya,0.9482820918262036,0.9850479125821705,0.9642280069168996,0.9764921509413867,0.9685125405666651
xho,0.938010169712354,0.9759552123689619,0.976393705993383,0.9713353062284149,0.9654235985757784
ibo,0.9327763331780914,0.9696559246992754,0.9824965066586676,0.9765816091534184,0.9653775934223632
zul,0.942592444842723,0.9794593517440995,0.9678651000662332,0.9695144462804541,0.9648578357333775
ewe,0.9412299014019485,0.9794177573746364,0.9589121431297847,0.9736466990272625,0.9633016252334081
tsn,0.9352529602030919,0.9760540764544022,0.9712796678804526,0.969671552865213,0.96306456435079
mos,0.929348195293778,0.9789364513468279,0.9626867135451976,0.9807168517841531,0.9629220529924892
wol,0.925422968207824,0.9811048068486035,0.9664667137418133,0.9783049632086193,0.962824863001715
bam,0.9374447838753902,0.9629292661725053,0.9640663093486683,0.9710318016308002,0.958868040256841
swa,0.9603582491200905,0.9527792838598458,0.921394196239857,0.9755200305238761,0.9525129399359173
bbj,0.9118577442097163,0.9723042692274294,0.9444373148192555,0.9751113118240481,0.9509276600201123
yor,0.9107590155646226,0.9768325145071338,0.9560446514256459,0.9598546404949336,0.9508727054980839
fon,0.9083343011396268,0.9714077805622523,0.9297029114263708,0.9776950067015151,0.9467849999574413
hau,0.9112332404143126,0.9771311058074369,0.9129349883335419,0.9763446343970426,0.9444109922380836
pcm,0.9474502972023342,0.9414715829569394,0.9029472582879681,0.9814868984294584,0.943339009219175
