,PER,ORG,DATE,LOC,Mean
ibo,0.9692147210290563,0.9880696940113753,,0.9803789435167972,0.9792211195190763
sna,0.9677537591823769,0.9812181630110309,,0.985334645494203,0.9781021892292037
luo,0.9759076393612908,0.982981924972326,,0.9724677415233357,0.9771191019523174
xho,0.9732275055420805,0.9784359245848236,,0.979245731453675,0.9769697205268598
zul,0.9575974214891202,0.9848229057976403,,0.9808086005360119,0.9744096426075908
ewe,0.9699965784611614,0.9827867912076322,,0.9690060639370109,0.9739298112019349
fon,0.9567699512796145,0.9841589413863315,,0.97874021846,0.973223037041982
wol,0.9692460830523069,0.979064212989203,,0.970832902415254,0.9730477328189213
twi,0.9742137540949373,0.988324884154132,,0.9538840441181862,0.9721408941224184
swa,0.9672620164024137,0.9801744233907714,,0.967153273394139,0.9715299043957747
bbj,0.9744845885112321,0.982112487660976,,0.9551988925332102,0.9705986562351394
mos,0.9539501291071902,0.9833641628908762,,0.9735524261516961,0.9702889060499208
pcm,0.9569277227449178,0.9731068304914522,,0.9764517798440264,0.9688287776934654
hau,0.9663293492864855,0.9681691563045552,,0.9712145188777052,0.9685710081562485
kin,0.9671429624061298,0.985091720566768,,0.9526279951912576,0.9682875593880519
nya,0.9503902497544408,0.983310168898867,,0.9684234182995567,0.9673746123176215
tsn,0.9651681935768736,0.9886606402362677,,0.9465526744286714,0.9667938360806042
bam,0.9569698040415108,0.9485757421038264,,0.9845508344428598,0.9633654601960657
yor,0.9551752737674504,0.9778207961443789,,0.9562014175996001,0.9630658291704766
lug,0.9370288923895872,0.9870606497738611,,0.9420627354083695,0.9553840925239392
