,DATE,LOC,PER,ORG,Mean
kin,0.9370758803965313,0.9453135518889046,0.9370921582459043,0.9545563789235719,0.943509492363728
lug,0.9118008211936949,0.9324480128552683,0.9870476948032952,0.9349136763871755,0.9415525513098585
luo,0.9102493833230687,0.9192372501920657,0.9572961423747082,0.9576926724654253,0.936118862088817
twi,0.904885370364195,0.9151074591432854,0.9602272321152716,0.9635259103378245,0.9359364929901441
nya,0.9096763306346574,0.896036854061045,0.948355217172568,0.9649214196437415,0.929747455378003
sna,0.9463716201745649,0.8627949638872751,0.9542220851278782,0.9485463601048676,0.9279837573236465
ibo,0.953509005067659,0.8724027329088151,0.9425250607869473,0.9247458966014506,0.923295673841218
swa,0.880965192087476,0.9220122465767286,0.9558049351792798,0.9211172048360051,0.9199748946698725
tsn,0.9250676654680173,0.8423294195198752,0.9409532299659601,0.939950364702038,0.9120751699139726
zul,0.9092240962160895,0.8688220874640296,0.9150921826518921,0.9407274469699951,0.9084664533255016
xho,0.9459658575305814,0.8082353461515657,0.9357875052070688,0.932139071634077,0.9055319451308232
hau,0.9257986638407393,0.8045241351389452,0.9452000613925864,0.9288800824100094,0.90110073569557
wol,0.9013310724811405,0.8142853217778935,0.9439479173220341,0.9396897005406988,0.8998135030304417
mos,0.8604988999579718,0.8391422456646889,0.9409409308522292,0.9420698491830016,0.8956629814144729
ewe,0.8010981418420157,0.8851043328585297,0.9429264649941743,0.9467108526983233,0.8939599480982607
bam,0.874336958714162,0.8510551916428216,0.9317605061945627,0.8776739131237883,0.8837066424188337
pcm,0.7551787277338957,0.9046413185217695,0.9586528832440837,0.9097422986658965,0.8820538070414113
fon,0.8211584467136404,0.7793905510461242,0.9356569471708047,0.9051177884570204,0.8603309333468974
yor,0.8468363413336484,0.6980242911578234,0.8686826755452585,0.9178234322447294,0.8328416850703648
bbj,0.8096937023523114,0.6691230109599575,0.9502278235244842,0.827763649249016,0.8142020465214422
