,DATE,LOC,PER,ORG,Mean
lug,0.8231311297246298,0.9111302358398324,0.9772757758407568,0.8971828455027114,0.9021799967269826
kin,0.8818929996748733,0.9057915401225419,0.8894631590621569,0.9204780785513562,0.8994064443527321
luo,0.8471621938714455,0.8692577398768605,0.9297621529409387,0.925150717932876,0.8928332011555302
twi,0.8334346246433865,0.8642863864303946,0.937418903088006,0.9346309630774957,0.8924427193098207
ibo,0.9122258132528398,0.8119100862260057,0.9027415048364855,0.8821100162686015,0.8772468551459831
sna,0.9156812738671831,0.7619509327848515,0.9207287867943215,0.9083003068518798,0.8766653250745589
nya,0.8413492805620236,0.8221777121429614,0.9012078872754623,0.9373979856768494,0.8755332164143241
swa,0.8018865749442418,0.8922215673653465,0.9278997874112702,0.8733807632687777,0.873847173247409
tsn,0.8707063364755383,0.7449671657219922,0.9015378560806652,0.9009056671394536,0.8545292563544123
zul,0.847390871520207,0.7861359133143243,0.8575833106876868,0.8992016072830525,0.8475779257013176
xho,0.9035476832227934,0.6713477521085341,0.898673599888272,0.8825524532149291,0.8390303721086322
hau,0.8674547503795108,0.6715222683669945,0.9072967367560351,0.8854292538034335,0.8329257523264935
wol,0.8305472324728741,0.6863212646398449,0.9021457965032407,0.8987757768669241,0.829447517620721
ewe,0.6720409491855591,0.8148746482691166,0.9105767713259505,0.9041182346663931,0.8254026508617548
mos,0.7552138146561432,0.7284068287754825,0.8849513985279096,0.891087844307016,0.8149149715666378
pcm,0.6068293760751479,0.8455048547381884,0.9343603586603888,0.8615216822363188,0.812054067927511
bam,0.784330507205204,0.7446649163932242,0.8834773815582744,0.8011438270766357,0.8034041580583345
fon,0.7195988476321129,0.6550763447108656,0.892749530149573,0.841284437185164,0.7771772899194289
yor,0.743251787273484,0.5192825689444311,0.7821447422242205,0.8487671672990801,0.7233615664353039
bbj,0.6868836097068541,0.47423978775599873,0.9149685357789253,0.7197329187616399,0.6989562130008544
