,LOC,PER,DATE,ORG,Mean
hau,0.9986296034964721,0.9996087983464974,0.9928427833144196,0.9991749143300159,0.9975640248718514
swa,0.9976135811212882,0.9986978170618573,0.9940370214258023,0.9981925646874559,0.9971352460741009
bam,0.9956383639564487,0.9993846114129827,0.9961583580647446,0.9970726441576214,0.9970634943979495
luo,0.9982690781758866,0.9991492890467444,0.9914325044845559,0.9993701672990077,0.9970552597515487
ewe,0.9960930090576363,0.9978494330955916,0.9961008006921926,0.9980855214300163,0.9970321910688592
twi,0.9985142433253469,0.9988831721538697,0.9905336549473905,0.9993540828251347,0.9968212883129355
kin,0.9990726502096418,0.9998667392926104,0.9907256778957997,0.9966448894601111,0.9965774892145408
bbj,0.9982785075750944,0.9993183324858435,0.9897286980894986,0.9987114239588746,0.9965092405273277
pcm,0.9994523401210204,0.9989103048429906,0.9879470403305214,0.9995820882420928,0.9964729433841563
mos,0.9990196620110129,0.9995581750180669,0.9872601890459167,0.9988111910059044,0.9961623042702252
nya,0.9963777540395191,0.99775577283831,0.990658515705272,0.9995217685367009,0.9960784527799506
ibo,0.999293910212999,0.9996024744139173,0.9904619102066072,0.9947317537469598,0.9960225121451208
yor,0.9978980373889657,0.9967982572393461,0.9902502999406932,0.9989104055745449,0.9959642500358875
sna,0.999464312162009,0.9984464040865694,0.9838113447362229,0.9997108252343795,0.9953582215547951
tsn,0.9943535140542912,0.9989738288578746,0.9893074476505235,0.9975414727849347,0.995044065836906
wol,0.9971751125062922,0.9985140321476796,0.9857068816595279,0.9956776066081225,0.9942684082304056
lug,0.9918057960015086,0.9997140429284126,0.9851513872032477,0.9991902188283772,0.9939653612403866
xho,0.991073149557843,0.9978309534662473,0.9976277919051852,0.9822027412298968,0.9921836590397932
fon,0.9908874331934067,0.986454921654668,0.9852520309576809,0.9965226953174496,0.9897792702808013
zul,0.9769921943571375,0.9865580191008556,0.996356695094392,0.9857997119778243,0.9864266551325523
