,DATE,LOC,PER,ORG,Mean
luo,0.9877406490500119,0.9870753619889954,0.9117987333143583,0.9919865921183343,0.9696503341179249
ewe,0.987158622781735,0.9824227565334483,0.914176060031898,0.9917406712260913,0.9688745276432932
twi,0.9903395859373103,0.9807382964325149,0.9051375696148661,0.9934780360731653,0.9674233720144642
tsn,0.9927624071224554,0.9784305058492768,0.9049631223053513,0.9920554011760855,0.9670528591132922
sna,0.9938098280362677,0.9799558265449765,0.900570468230816,0.9921975121784656,0.9666334087476314
nya,0.9876428907721121,0.9825858063500332,0.9017624893185158,0.9936713024174991,0.96641562221454
ibo,0.9955367114463176,0.9802400609127112,0.8964057495980995,0.9907767043183012,0.9657398065688575
kin,0.9914343738896734,0.9888360404916842,0.8903748086247101,0.9914188260671384,0.9655160122683015
xho,0.9950202970580813,0.9733838193150239,0.8978946815298945,0.9903104624858994,0.9641523150972248
lug,0.987171600776185,0.9847384313337216,0.898475421648992,0.9840655099851795,0.9636127409360196
zul,0.986577359726437,0.9779345455782651,0.8948855167328454,0.9917670603654848,0.9627911206007581
yor,0.9909939228408744,0.9695597500710775,0.9001075722330941,0.9904733774948875,0.9627836556599834
swa,0.9732595572560726,0.9880169593005583,0.9004381573582356,0.9870593443414004,0.9621935045640668
mos,0.9884026513199999,0.9676606678166586,0.8995223791064374,0.9905319574241813,0.9615294139168193
wol,0.9903765952071868,0.9727793297607337,0.8945311602060403,0.9870955295341663,0.9611956536770317
pcm,0.9674371356548035,0.9832441958629731,0.906749463456636,0.9868326927214999,0.9610658719239781
bbj,0.9836519975988006,0.9657764692662334,0.9036764926393821,0.9847177598844525,0.9594556798472171
fon,0.9785900624766761,0.9609158615241553,0.9085317458346966,0.9860304817002195,0.9585170378839369
bam,0.9828849205075075,0.9754228244965549,0.8904819699589773,0.9825836815320463,0.9578433491237716
hau,0.9754906500463612,0.9534988313365197,0.9027852483744391,0.9882345576950562,0.955002321863094
