,ORG,LOC,PER,DATE,Mean
lug,0.8883987514971182,0.9084776986581848,0.9798187684808873,0.8511439474268552,0.9069597915157613
kin,0.9290957275680102,0.8920176638852488,0.9255578037543678,0.8800247984309307,0.9066739984096395
twi,0.9412954234367793,0.8645531438956199,0.9478661331792909,0.8486738054509475,0.9005971264906594
luo,0.9331252319780591,0.874833751217797,0.9415797987290128,0.8522384216497908,0.9004443008936649
ibo,0.9097519463150396,0.8195635486122056,0.9175564158739892,0.9165960524224961,0.8908669908059326
swa,0.8936262345546367,0.8863074151421044,0.9479399047629211,0.8139608996936948,0.8854586135383392
sna,0.9194195040371933,0.7701860127636506,0.9207792126095818,0.9180213737322923,0.8821015257856795
nya,0.9409314560387246,0.8172847981792538,0.9055933137143098,0.845505583452907,0.8773287878462989
tsn,0.9166393422499962,0.7599151957799315,0.9246481556938904,0.8749787858403738,0.8690453698910479
zul,0.9104214723657698,0.7938381231393894,0.8667278733019882,0.8523672170734292,0.8558386714701441
xho,0.890819065620892,0.6689504901934118,0.9002189665071815,0.9160084698291623,0.8439992480376619
hau,0.8894703510185719,0.6916281964067246,0.9076545368006818,0.8690375195679964,0.8394476509484936
wol,0.9009925324833712,0.695433996748561,0.902998293680292,0.8413310841338083,0.835188976761508
ewe,0.9103393546937774,0.8126440101761463,0.9301711860991789,0.6684258158638421,0.8303950917082361
pcm,0.8753683633917506,0.8420852590559182,0.9518055228300685,0.622377444772678,0.8229091475126038
mos,0.8983988584031618,0.7320157763661268,0.904568041417799,0.728172756853361,0.8157888582601123
bam,0.8139824542137193,0.7547675321872385,0.8875287787390492,0.782270195275409,0.8096372401038541
fon,0.8807034127583839,0.6777811883357052,0.925341040407759,0.7260871346309664,0.8024781940332036
yor,0.8498174156120355,0.5139398810010639,0.7869523472308678,0.7381750685349414,0.7222211780947272
bbj,0.7291207928849556,0.4860657618991172,0.9277992686952808,0.6800711896644542,0.7057642532859519
