,PER,LOC,ORG,DATE,SWD_mean
bam,0.006306584727099107,0.009082588909222977,0.009892782145470846,,0.008427318593930977
bbj,0.006064249821065459,0.009737289482472988,0.005934199641160376,,0.007245246314899608
ewe,0.005803948533866787,0.008735858422369347,0.004998828594580118,,0.006512878516938751
fon,0.0064927364524010045,0.008515331410308136,0.005386261462717812,,0.006798109775142318
hau,0.006044279915840889,0.010842872000466741,0.00727505268787354,,0.008054068201393724
ibo,0.005610353538941126,0.010421468649838062,0.005249195058695477,,0.007093672415824888
kin,0.007100415110471658,0.007158304352287814,0.006024642964348459,,0.006761120809035977
lug,0.007695238026371953,0.007188045008660993,0.008251459455095755,,0.007711580830042901
luo,0.007245086438160797,0.008020486272471317,0.00926658603202668,,0.008177386247552931
mos,0.006021967660217342,0.009665640699040523,0.005061753284280712,,0.0069164538811795255
nya,0.005575283566486178,0.010085595050441043,0.006636696899931849,,0.007432525172286357
pcm,0.006426190848742408,0.00810323136010993,0.007914212731975567,,0.0074812116469426355
sna,0.007388498575892299,0.009519000636828423,0.006417252678602381,,0.007774917297107701
swa,0.006294004812843923,0.00763207008549216,0.008529283471943927,,0.007485119456760003
tsn,0.0067564079145086,0.009687754883998423,0.005792590324290359,,0.0074122510409324605
twi,0.006090118908105069,0.008002235081221443,0.004481525793835317,,0.006191293261053943
wol,0.005517193634204887,0.01065665499845636,0.00509751894924193,,0.007090455860634393
xho,0.008529848955731723,0.009131578031883691,0.006372561920215958,,0.00801132963594379
yor,0.007163203832988074,0.011850024295654293,0.006871515610328061,,0.008628247912990142
zul,0.006699324702822196,0.008591809171775822,0.005340966854873841,,0.0068773669098239525
