,DATE,PER,LOC,ORG,Mean
twi,,0.9604601860046387,0.917920708656311,0.9604625701904297,0.9462811549504598
kin,,0.9656708836555481,0.9051525592803955,0.9495205283164978,0.9401146570841471
lug,,0.9412320256233215,0.9132474064826965,0.9533814787864685,0.9359536369641622
ibo,,0.951727032661438,0.8981293439865112,0.946098804473877,0.931985060373942
hau,,0.9596917033195496,0.8804083466529846,0.9537996053695679,0.931299885114034
nya,,0.9625078439712524,0.88621586561203,0.9411829710006714,0.9299688935279846
mos,,0.9409683346748352,0.9067314863204956,0.9377368688583374,0.9284788966178894
wol,,0.9504557251930237,0.8870118260383606,0.9416784048080444,0.9263819853464762
sna,,0.95609050989151,0.8778414726257324,0.9427647590637207,0.9255655805269877
tsn,,0.9494162201881409,0.8818524479866028,0.936356782913208,0.9225418170293173
luo,,0.9442527890205383,0.9213274717330933,0.9004952311515808,0.9220251639684042
fon,,0.9322600960731506,0.8917145133018494,0.9371068477630615,0.9203604857126871
ewe,,0.9314008951187134,0.8930034637451172,0.9362420439720154,0.9202154676119486
zul,,0.924678385257721,0.8757210373878479,0.9478692412376404,0.9160895546277364
pcm,,0.9476339221000671,0.8890577554702759,0.8942648768424988,0.9103188514709473
swa,,0.9279870986938477,0.891833484172821,0.8880035281181335,0.9026080369949341
bam,,0.9491801857948303,0.9061682224273682,0.8481193780899048,0.901155928770701
xho,,0.8940766453742981,0.8611987233161926,0.942811906337738,0.8993624250094095
bbj,,0.9397686719894409,0.8149561285972595,0.921504557132721,0.8920764525731405
yor,,,0.7788031101226807,0.916641891002655,0.8477225005626678
