,ORG,LOC,PER,DATE,Mean
lug,0.9869958837011974,0.9784434892907978,0.9895653024307801,0.9737039550920589,0.9821771576287085
nya,0.9878019229163829,0.987583964769416,0.9879447472275772,0.9624489019337932,0.9814448842117923
twi,0.983767678105007,0.9841491296042297,0.9824634276129097,0.972366137254099,0.9806865931440614
ibo,0.9698014121835343,0.9872689245143698,0.9863716622522779,0.9790820777064534,0.9806310191641588
sna,0.9891026426154738,0.9895040429796663,0.9823006618655747,0.960563658264281,0.980367751431249
kin,0.9781959312850252,0.9826388423614476,0.9906427983985338,0.967483759889984,0.9797403329837476
hau,0.9801668047406282,0.9848515924507206,0.9898385848078524,0.9599153290878434,0.9786930777717612
xho,0.9856577063713878,0.9880137409485126,0.9635553977311986,0.9752038277689088,0.9781076682050021
luo,0.9790891105424769,0.9819332619781811,0.9811134877440647,0.9654192596783895,0.9768887799857782
wol,0.9793195207596249,0.9787756358301714,0.9776336854497861,0.9686794288356668,0.9761020677188124
zul,0.9866159755138303,0.9781824411816417,0.9759851639134148,0.9632103997762124,0.9759984950962748
tsn,0.980564650677588,0.9721873362478115,0.9709270524846576,0.9699231856623535,0.9734005562681027
bam,0.9596535540354524,0.9793841992741704,0.9824216561023773,0.9709524289203004,0.9731029595830751
mos,0.9755697190350786,0.9842626829438296,0.9808362747975331,0.9499358547179463,0.9726511328735968
ewe,0.9636407963452313,0.9657899059644497,0.9681594390442502,0.9635361598261994,0.9652815752950327
fon,0.9603474779250905,0.9763325899483276,0.96450381942669,0.9575082569247553,0.9646730360562157
bbj,0.9636880150322474,0.9559808842939562,0.9693886574896492,0.9537434818965209,0.9607002596780934
yor,0.9580647611901946,0.9501022041333205,0.9572727592919695,0.9406856309282059,0.9515313388859226
pcm,0.9427414317996614,0.9400443698702238,0.9563134789662211,0.9078707319611444,0.9367425031493127
swa,0.941562187498705,0.92208669800307,0.9413968243177415,0.9024021778156167,0.9268619719087834
