,DATE,ORG,LOC,PER
bam,0.9999780058860779,0.9999693632125854,0.9999711513519287,0.9999810457229614
bbj,0.9999784827232361,0.9999837279319763,0.9999850392341614,0.9999870657920837
ewe,0.9999858736991882,0.9999839663505554,0.999991238117218,0.9999873638153076
fon,0.9999762177467346,0.9999827146530151,0.999976396560669,0.9999694228172302
hau,0.9999760985374451,0.9999898076057434,0.999984860420227,0.9999886155128479
ibo,0.9999937415122986,0.9999826550483704,0.999991774559021,0.9999947547912598
kin,0.9999904632568359,0.9999939203262329,0.9999950528144836,0.9999939203262329
lug,0.9999927878379822,0.9999949336051941,0.9999925494194031,0.9999967217445374
luo,0.9999886155128479,0.9999882578849792,0.9999931454658508,0.9999920725822449
mos,0.9999827742576599,0.9999889731407166,0.999992847442627,0.9999942183494568
nya,0.9999869465827942,0.9999946355819702,0.999993085861206,0.9999950528144836
pcm,0.9999851584434509,0.9999852776527405,0.9999845027923584,0.9999878406524658
sna,0.9999871850013733,0.9999949336051941,0.9999954104423523,0.9999964833259583
swa,0.99998539686203,0.9999868869781494,0.9999805092811584,0.9999847412109375
tsn,0.9999898076057434,0.9999904632568359,0.9999867677688599,0.999993622303009
twi,0.9999637603759766,0.9999857544898987,0.99998939037323,0.9999856948852539
wol,0.9999900460243225,0.9999841451644897,0.9999851584434509,0.9999914765357971
xho,0.9999907612800598,0.9999898672103882,0.9999918341636658,0.999991238117218
yor,0.9999840259552002,0.9999874234199524,0.9999865293502808,0.9999839663505554
zul,0.9999920129776001,0.999993622303009,0.9999870657920837,0.9999912977218628
