,DATE,LOC,ORG,PER,Mean
lug,0.9996893531081713,0.9999650620833872,0.9999419107337177,0.9999898575419782,0.9998965458668136
twi,0.9997675353684696,0.9999675047678682,0.999980000103298,0.9998594986191092,0.9998936347146863
mos,0.9995646260290718,0.9997933743890158,0.9999767939373938,0.9999853372443386,0.999830032899955
nya,0.999380696445356,0.9999289208854759,0.9999885664055731,0.9999814618118145,0.999819911387055
zul,0.9995802420865668,0.9997609973481736,0.9999788547064562,0.9999460135650774,0.9998165269265685
tsn,0.9993808636547828,0.9999187541237359,0.9999607179316012,0.9999827417391209,0.9998107693623102
bbj,0.9997606139427684,0.9995997050630773,0.9998907232810902,0.9999741458331526,0.9998062970300221
bam,0.9995867661928628,0.9997507044638515,0.9999161978741005,0.9999556668724974,0.999802333850828
luo,0.9993783376343974,0.9999021122273366,0.9999538585570134,0.999935958300062,0.9997925666797023
kin,0.9992277552262177,0.9998682674998917,0.9999776957248201,0.9999762638484848,0.9997624955748534
sna,0.9991239574312394,0.9999437174353103,0.9999716725468875,0.9999525302933933,0.9997479694267076
xho,0.99939805793861,0.9997083524600051,0.9999049357041423,0.9999578610902418,0.9997423017982499
ewe,0.999215175008556,0.9998509495467188,0.9999437251868789,0.9999053882543345,0.999728809499122
wol,0.9991470501076403,0.9997927519073895,0.999982758994828,0.9999682101415411,0.9997226927878496
yor,0.9990904392753723,0.9997254638388622,0.9999756505406564,0.9999383405470651,0.999682473550489
swa,0.9995533938448239,0.9999342142366602,0.9994678947276703,0.9997291633343448,0.9996711665358748
ibo,0.9989363918231011,0.9999187402954515,0.9994652052944565,0.9999795526908972,0.9995749725259766
pcm,0.9995562853638527,0.998879425282328,0.999855173429604,0.9993878844615582,0.9994196921343358
fon,0.9994922556613552,0.9974302326354294,0.9997711369005992,0.9999766453634151,0.9991675676401996
hau,0.9925510322328833,0.9977256245775934,0.9994334156418103,0.9997694179844555,0.9973698726091857
