,PER,ORG,DATE,LOC,Mean
lug,0.9998034998446605,0.9998507603501251,0.9998502552131602,0.9999555208786681,0.9998650090716535
kin,0.9997907852238296,0.9998134137899717,0.9999179249041076,0.9999233030686535,0.9998613567466406
zul,0.9997524872611849,0.9999026217458817,0.9998473835540287,0.9999145181309761,0.9998542526730179
nya,0.9998279914724449,0.9997839304211257,0.99987597958295,0.9999033092988996,0.9998478026938551
sna,0.9997308874443817,0.9999247465653636,0.9998110121500853,0.9998830576310228,0.9998374259477133
hau,0.9997349096541668,0.999813565325043,0.9998697857544673,0.9999108391091923,0.9998322749607172
tsn,0.9998120665126538,0.9997399529930023,0.9998787592002262,0.999839831260572,0.9998176524916136
luo,0.9997863629573601,0.9997471109005445,0.9998189077060713,0.9998792828903217,0.9998079161135744
ibo,0.9997330696794886,0.9996601152315098,0.9998381872039283,0.9998573202394058,0.9997721730885831
wol,0.9997692425410372,0.9996878838857641,0.9997574098866852,0.9998338778298989,0.9997621035358463
bam,0.9997171956440666,0.9997609776720351,0.9997938191108734,0.9997763686808732,0.9997620902769621
twi,0.9997320516447029,0.9997495021286928,0.9997504052211622,0.9998063136957179,0.999759568172569
mos,0.999731361662275,0.9997255790234999,0.9997563383707279,0.9998191994339719,0.9997581196226187
xho,0.9994916360429275,0.9998531483997856,0.9998010197216189,0.9998413000630807,0.9997467760568531
swa,0.9997927092857757,0.9995394204961932,0.9997905882425433,0.9997019108176584,0.9997061572105426
ewe,0.9995983881934668,0.9995996198318892,0.9997882896188535,0.9997796946002326,0.9996914980611105
fon,0.9996689186390525,0.99963217065085,0.9994982155436267,0.9997731781830481,0.9996431207541443
yor,0.9996031535734065,0.9996830555614542,0.9994800428925835,0.9996117926750085,0.9995945111756132
bbj,0.9996515927244269,0.9995726162820621,0.9996114527006716,0.9994909716806306,0.9995816583469479
pcm,0.9996316314530271,0.999431638839708,0.9995040316712998,0.9996490413575334,0.999554085830392
