,PER,LOC,ORG,DATE,Mean
sna,0.9999214481660151,0.9999688174384691,0.9999805716894706,0.9999660682086217,0.9999592263756442
lug,0.9999387155604784,0.9999557351677643,0.9999566685241719,0.9999669559168083,0.9999545187923058
nya,0.9999458337528027,0.9999658065695594,0.9999644517969775,0.9999241379224716,0.9999500575104527
xho,0.9998860234292918,0.9999604665071058,0.9999649765626436,0.9999800825847426,0.9999478872709459
hau,0.9999308342713922,0.9999506470449194,0.9999570092323119,0.9999454042133598,0.9999459736904959
kin,0.999920965617172,0.9999584986310026,0.9999770817709563,0.9999223350765252,0.999944720273914
zul,0.9999134816832822,0.9999366929055228,0.9999796009745967,0.9999298562236245,0.9999399079467566
ibo,0.9999345635185536,0.9999338767173563,0.9999186909952786,0.9999441288802181,0.9999328150278517
wol,0.9999164337275562,0.9999383063244356,0.9999678913579667,0.9999026465157151,0.9999313194814184
twi,0.9999337577628645,0.9999166215967369,0.9999655790619468,0.9999037733162746,0.9999299329344558
luo,0.9998953820437225,0.9999544331506721,0.999931561866138,0.9999302494146223,0.9999279066187887
bam,0.999913335866146,0.9999119135390657,0.9999585825578068,0.9999132265376627,0.9999242646251703
swa,0.9999095433295575,0.9999317099708571,0.999939385629372,0.9999132281322902,0.9999234667655192
mos,0.9999126060430913,0.9998655744988348,0.9999601152404135,0.9999243546404362,0.999915662605694
tsn,0.9998913023223104,0.9998635616364421,0.9999404816301579,0.9999500956238826,0.9999113603031983
ewe,0.9998940812779108,0.9998784606160089,0.9999332372271618,0.99984665445522,0.9998881083940754
fon,0.9998757527806996,0.9998650776252442,0.9999533326005721,0.9998117601707485,0.999876480794316
bbj,0.999908368679358,0.9999005103858991,0.9998985424428799,0.9997517152268649,0.9998647841837505
yor,0.9998111929788367,0.999851812073293,0.9999117869762432,0.999853831225539,0.999857155813478
pcm,0.9999049432629213,0.9998685631673536,0.9998762484729621,0.9997424547811136,0.9998480524210877
