,ORG,LOC,DATE,PER
bam,0.999982476234436,0.9999669790267944,0.9999904036521912,0.9999676942825317
bbj,0.9999943375587463,0.9999409914016724,0.9999915361404419,0.9999499320983887
ewe,0.9999948143959045,0.9999825358390808,0.9999843835830688,0.9999521374702454
fon,0.9999906420707703,0.99996417760849,0.9999751448631287,0.9999301433563232
hau,0.9999954104423523,0.9999621510505676,0.9999883770942688,0.9999548196792603
ibo,0.999993622303009,0.9999694228172302,0.9999972581863403,0.9999606609344482
kin,0.9999915957450867,0.9999980330467224,0.9999943971633911,0.9999762177467346
lug,0.999982476234436,0.9999880194664001,0.9999832510948181,0.9999600648880005
luo,0.9999896883964539,0.9999935626983643,0.9999951124191284,0.9999842643737793
mos,0.9999902844429016,0.9999650120735168,0.9999861717224121,0.9999329447746277
nya,0.99997478723526,0.9999691247940063,0.9999781847000122,0.9999743700027466
pcm,0.999954879283905,0.9999911189079285,0.9999160766601562,0.9999613165855408
sna,0.9999709129333496,0.9999589323997498,0.9999929070472717,0.9999697208404541
swa,0.9999467730522156,0.9999969601631165,0.9999279379844666,0.9999799132347107
tsn,0.9999799132347107,0.999984622001648,0.9999940395355225,0.9999594688415527
twi,0.9999934434890747,0.9999964237213135,0.999994158744812,0.9999657869338989
wol,0.9999792575836182,0.9999656081199646,0.9999934434890747,0.9999452829360962
xho,0.9999886751174927,0.9999558329582214,0.9999951124191284,0.9999383687973022
yor,0.9999883770942688,0.9999547004699707,0.9999931454658508,0.9999540448188782
zul,0.9999891519546509,0.9999810457229614,0.9999933838844299,0.9999592900276184
