,DATE,ORG,LOC,PER,Mean
kin,0.9826415777206421,0.9836384654045105,0.9690067172050476,0.8648813366889954,0.976202496905732
twi,0.9759137630462646,0.9877400398254395,0.9690172672271729,0.8858229517936707,0.9757583160805546
luo,0.9839674234390259,0.9755017161369324,0.9687494039535522,0.8800234794616699,0.9741895268945133
zul,0.9781637191772461,0.9831387996673584,0.9533290863037109,0.8751658797264099,0.9696541038993137
sna,0.9857513308525085,0.9780350923538208,0.9485291242599487,0.8781962394714355,0.9689566411224066
tsn,0.9816950559616089,0.972616970539093,0.9571828842163086,0.8816474676132202,0.9687561303182365
lug,0.9667631387710571,0.9680615067481995,0.9734165668487549,0.8726930022239685,0.9675172524514541
ibo,0.9857905507087708,0.9770897030830383,0.9411848187446594,0.8772405982017517,0.9662416694211025
ewe,0.9612692594528198,0.9751657247543335,0.9567918181419373,0.8917969465255737,0.962985169653799
nya,0.9722773432731628,0.9832930564880371,0.9375618696212769,0.8816120028495789,0.962754571749494
xho,0.97718346118927,0.970761239528656,0.9433701038360596,0.8840351700782776,0.9622081420780008
bam,0.9705461263656616,0.9613302946090698,0.9456591010093689,0.8629878163337708,0.9572924153477538
yor,0.9695919156074524,0.9807747602462769,0.9231188297271729,0.8700485825538635,0.9561073269719392
wol,0.9792144298553467,0.9653893113136292,0.9263219237327576,0.8705770969390869,0.955281140757542
mos,0.9499865770339966,0.9771826863288879,0.9411468505859375,0.884051501750946,0.9546925503444048
fon,0.960650622844696,0.976470947265625,0.9280343651771545,0.8851819634437561,0.9536819781353271
bbj,0.9599025249481201,0.9713170528411865,0.9139174222946167,0.8796769976615906,0.9470319019423591
swa,0.9128322005271912,0.9587838053703308,0.9625555276870728,0.8807544708251953,0.9434695430830413
hau,0.9281460046768188,0.9680303931236267,0.9301348924636841,0.8856218457221985,0.9409962748390397
pcm,0.9010897278785706,0.9412931203842163,0.9609764814376831,0.8778566718101501,0.9333433758199604
