layer,model,rank_type,language,cosine
1,mbert,top5,xho,0.999721523203881
1,mbert,top5,hau,0.9996885750807968
1,mbert,top5,zul,0.999687100547591
1,mbert,top5,lug,0.9996597170829773
1,mbert,top5,sna,0.9995948251555947
1,mbert,worst5,pcm,0.9989096214568692
1,mbert,worst5,fon,0.9989163330177856
1,mbert,worst5,yor,0.9989608031472349
1,mbert,worst5,bbj,0.9990912083706824
1,mbert,worst5,ewe,0.9991955687018002
2,mbert,top5,xho,0.9999544737385768
2,mbert,top5,hau,0.9999476908858306
2,mbert,top5,zul,0.9999470905540815
2,mbert,top5,lug,0.9999410451627245
2,mbert,top5,sna,0.9999373527913312
2,mbert,worst5,fon,0.9998083515884051
2,mbert,worst5,yor,0.9998387468406578
2,mbert,worst5,pcm,0.9998397316808015
2,mbert,worst5,bbj,0.9998597985778759
2,mbert,worst5,ewe,0.9998699344840705
3,mbert,top5,zul,0.9999806117388158
3,mbert,top5,xho,0.9999788964495939
3,mbert,top5,hau,0.9999785660918242
3,mbert,top5,lug,0.9999755640435063
3,mbert,top5,kin,0.999972865472432
3,mbert,worst5,fon,0.9999354314180761
3,mbert,worst5,pcm,0.9999359861698026
3,mbert,worst5,yor,0.9999444363943113
3,mbert,worst5,bbj,0.999945246316249
3,mbert,worst5,ewe,0.9999493582575929
4,mbert,top5,zul,0.9999189365143869
4,mbert,top5,kin,0.9999034030764711
4,mbert,top5,hau,0.9998946279482125
4,mbert,top5,xho,0.9998898338648229
4,mbert,top5,lug,0.999879959751578
4,mbert,worst5,pcm,0.9996164756662705
4,mbert,worst5,ewe,0.9997073591145036
4,mbert,worst5,yor,0.9997492678025189
4,mbert,worst5,tsn,0.9997706082132127
4,mbert,worst5,wol,0.9997796981163274
5,mbert,top5,kin,0.9919672456442141
5,mbert,top5,zul,0.9916179986561046
5,mbert,top5,lug,0.9914586766093385
5,mbert,top5,xho,0.991181399307999
5,mbert,top5,nya,0.9911085110084683
5,mbert,worst5,yor,0.9740168822357078
5,mbert,worst5,fon,0.9740795578831941
5,mbert,worst5,bbj,0.9761288454330045
5,mbert,worst5,pcm,0.980203269353879
5,mbert,worst5,mos,0.9825741711005666
6,mbert,top5,kin,0.9868489986930797
6,mbert,top5,zul,0.9864431561208239
6,mbert,top5,xho,0.9864253880930882
6,mbert,top5,lug,0.9863280147508858
6,mbert,top5,luo,0.9823570641037686
6,mbert,worst5,fon,0.9562818034022462
6,mbert,worst5,bbj,0.9628512165904825
6,mbert,worst5,yor,0.9632387270335279
6,mbert,worst5,pcm,0.9642426558569366
6,mbert,worst5,ewe,0.9731482715388529
7,mbert,top5,xho,0.9833489270771251
7,mbert,top5,kin,0.9803682273509455
7,mbert,top5,sna,0.9801652189952875
7,mbert,top5,zul,0.9781965099129022
7,mbert,top5,hau,0.9769422918363334
7,mbert,worst5,pcm,0.9425392622262044
7,mbert,worst5,fon,0.9563746561411939
7,mbert,worst5,yor,0.9618906191751069
7,mbert,worst5,bbj,0.9621551628985436
7,mbert,worst5,ewe,0.9625125718272589
8,mbert,top5,hau,0.9364598062303331
8,mbert,top5,zul,0.9310328781215194
8,mbert,top5,sna,0.9304683305858786
8,mbert,top5,kin,0.9293821247574551
8,mbert,top5,xho,0.9274565635942945
8,mbert,worst5,pcm,0.8966237111808428
8,mbert,worst5,fon,0.8984753045381284
8,mbert,worst5,ewe,0.9054083239798453
8,mbert,worst5,bbj,0.9086362723431556
8,mbert,worst5,tsn,0.9174697005670834
9,mbert,top5,sna,0.9803123624579421
9,mbert,top5,xho,0.9756892416083697
9,mbert,top5,hau,0.9754805559093512
9,mbert,top5,twi,0.9743264467970839
9,mbert,top5,mos,0.9720733078938086
9,mbert,worst5,pcm,0.932215703922568
9,mbert,worst5,tsn,0.9493899576872298
9,mbert,worst5,swa,0.9515421454188893
9,mbert,worst5,ewe,0.954387637018
9,mbert,worst5,bbj,0.9575280662879203
10,mbert,top5,sna,0.9817065029468351
10,mbert,top5,hau,0.9782516695920703
10,mbert,top5,xho,0.9772087428176287
10,mbert,top5,twi,0.9756931107021073
10,mbert,top5,kin,0.975251695484791
10,mbert,worst5,pcm,0.9397927412708986
10,mbert,worst5,yor,0.9561970147114356
10,mbert,worst5,tsn,0.9583299993311317
10,mbert,worst5,swa,0.9588811102422695
10,mbert,worst5,ewe,0.9608493215829423
11,mbert,top5,sna,0.9862351296017471
11,mbert,top5,hau,0.9814637720006184
11,mbert,top5,kin,0.9814549047970077
11,mbert,top5,nya,0.9814448217743809
11,mbert,top5,xho,0.9813097917917862
11,mbert,worst5,pcm,0.9465101367061578
11,mbert,worst5,yor,0.9576227780684684
11,mbert,worst5,bbj,0.9643233036531985
11,mbert,worst5,ewe,0.9678919280616982
11,mbert,worst5,swa,0.9692913739426622
12,mbert,top5,sna,0.9794325840125964
12,mbert,top5,nya,0.9748327176547745
12,mbert,top5,kin,0.9738794796675154
12,mbert,top5,xho,0.9735789547846155
12,mbert,top5,zul,0.9724902892575681
12,mbert,worst5,pcm,0.9027431254248017
12,mbert,worst5,bbj,0.9144755422490315
12,mbert,worst5,yor,0.9439391493797302
12,mbert,worst5,fon,0.9474266177242242
12,mbert,worst5,bam,0.9497703828857941
