,PER,LOC,DATE,ORG,Mean
kin,0.9601443409919739,0.9675397872924805,0.9491416811943054,0.9663844704627991,0.9608025699853897
luo,0.9627320170402527,0.953359067440033,0.944815993309021,0.9546079635620117,0.9538787603378296
twi,0.9694796204566956,0.9520838260650635,0.923103392124176,0.9701070785522461,0.9536934792995453
nya,0.9678100347518921,0.9325004816055298,0.9273503422737122,0.9641171097755432,0.9479444921016693
lug,0.9873658418655396,0.9542816281318665,0.8878265619277954,0.9426345825195312,0.9430271536111832
sna,0.9672711491584778,0.884601891040802,0.9638113975524902,0.9522449970245361,0.9419823586940765
tsn,0.9539666771888733,0.9210863709449768,0.9479677677154541,0.9397585988044739,0.9406948536634445
swa,0.9588026404380798,0.9673367142677307,0.9005793333053589,0.9345027208328247,0.9403053522109985
ibo,0.9573462605476379,0.864519476890564,0.961836576461792,0.9637169241905212,0.9368548095226288
zul,0.9314999580383301,0.890189528465271,0.9532443881034851,0.9548714756965637,0.9324513375759125
hau,0.955581784248352,0.8593854904174805,0.9569283127784729,0.9543229937553406,0.9315546452999115
wol,0.9557658433914185,0.8679715991020203,0.9450860619544983,0.9525217413902283,0.9303363114595413
bam,0.9514955878257751,0.9059267044067383,0.9193066954612732,0.9061189293861389,0.9207119792699814
xho,0.9457610845565796,0.8198499083518982,0.9612516760826111,0.9356018900871277,0.9156161397695541
pcm,0.9667046070098877,0.946824312210083,0.7958518266677856,0.930246889591217,0.9099069088697433
fon,0.947332501411438,0.8496756553649902,0.8914622664451599,0.938751220703125,0.9068054109811783
ewe,0.9608722925186157,0.9331569671630859,0.7443494200706482,0.9471625685691833,0.8963853120803833
mos,0.9413697123527527,0.8789457082748413,0.8063704967498779,0.9425470232963562,0.892308235168457
bbj,0.9617178440093994,0.7833245396614075,0.8649494051933289,0.9038983583450317,0.8784725368022919
yor,0.8769034147262573,0.7460014224052429,0.8738869428634644,0.9308656454086304,0.8569143563508987
