Language,Cosine_Similarity
lug,0.9659486
kin,0.96165705
xho,0.96151197
zul,0.9597877
nya,0.9297062
sna,0.9236435
luo,0.908061
tsn,0.90210843
hau,0.8833657
wol,0.87264985
ibo,0.855904
ewe,0.8461671
twi,0.8433774
bam,0.84076375
mos,0.8177409
swa,0.7760693
pcm,0.74680185
fon,0.7185814
yor,0.71430874
bbj,0.68524575
