tsn,1.3501323597573742
swa,1.243507790721239
nya,1.1901775024186887
kin,1.0573144089645465
lug,1.0276227669937952
sna,0.9493477445442222
xho,0.4960158705653237
zul,0.4614694608257426
twi,-0.04651574614135422
bbj,-0.09251990597045706
luo,-0.11395739420676457
ibo,-0.23338733738045067
yor,-0.6187965915259994
pcm,-0.7061082549313118
fon,-0.7530761341332437
hau,-0.9581509953940419
wol,-0.9592885210115834
bam,-1.0112003244134464
mos,-1.0336554872707877
ewe,-1.2489312124114784
