,PER,LOC,DATE,ORG,Mean
kin,0.9973486661911011,0.9979749917984009,,0.9960150122642517,0.9971128900845846
twi,0.994453489780426,0.9984740018844604,,0.9968759417533875,0.9966011444727579
bam,0.996677815914154,0.9996435642242432,,0.9871997237205505,0.9945070346196493
ibo,,0.9923826456069946,,0.9964569807052612,0.9944198131561279
sna,0.99819016456604,0.9887402653694153,,0.996105968952179,0.994345466295878
yor,,0.9923054575920105,,0.9963452219963074,0.9943253397941589
bbj,0.9937102198600769,0.9920352697372437,,0.996372401714325,0.9940392971038818
lug,0.9980860948562622,,,0.9899457693099976,0.9940159320831299
hau,0.9917475581169128,0.9976177215576172,,0.9914358854293823,0.9936003883679708
swa,0.9931990504264832,0.9980297088623047,,0.9892166256904602,0.9934817949930826
fon,0.9926069974899292,0.9985048770904541,,0.9874182343482971,0.9928433696428934
luo,0.9997162222862244,,,0.9858967661857605,0.9928064942359924
pcm,0.999841570854187,0.9979441165924072,,0.9803884029388428,0.9927246967951456
nya,0.997919499874115,0.9975422620773315,,0.9804134368896484,0.9919583996136984
zul,0.9929398894309998,0.9840941429138184,,0.998233437538147,0.9917558232943217
wol,0.9990274310112,0.99932461977005,,0.9724434018135071,0.9902651508649191
ewe,0.9887797832489014,0.9958644509315491,,0.9852694272994995,0.9899712204933167
mos,0.9891866445541382,0.997252345085144,,0.9834001064300537,0.9899463653564453
xho,0.9942701458930969,0.9956449270248413,,0.9791746139526367,0.9896965622901917
tsn,,0.9973828196525574,,0.9751825332641602,0.9862826764583588
