,ORG,DATE,LOC,PER,Mean
lug,0.974274218082428,,,0.9864466786384583,0.9803604483604431
ewe,0.9733638167381287,,,0.9771247506141663,0.9752442836761475
twi,0.9778618812561035,,0.9669540524482727,0.9753493666648865,0.9733884334564209
nya,0.9704805016517639,,0.9666914343833923,0.9814081788063049,0.9728600382804871
kin,0.9690200090408325,,0.971038281917572,0.974912166595459,0.9716568191846212
tsn,0.9723784923553467,,0.9684844017028809,,0.9704314470291138
sna,0.967275083065033,,0.9658127427101135,0.9732345938682556,0.968774139881134
swa,0.9564855098724365,,0.9694330096244812,0.9783665537834167,0.9680950244267782
luo,0.9579673409461975,,,0.9772704243659973,0.9676188826560974
pcm,0.9497875571250916,,0.9734655618667603,0.9788722395896912,0.967375119527181
wol,0.966568112373352,,0.9625358581542969,0.9726126790046692,0.9672388831774393
ibo,0.9734455943107605,,0.95949786901474,,0.9664717316627502
fon,0.9660903811454773,,0.952297568321228,0.9732751250267029,0.9638876914978027
hau,0.9600633978843689,,0.9544262290000916,0.9690621495246887,0.9611839254697164
mos,0.9658045172691345,,0.941625714302063,0.9742504358291626,0.9605602224667867
zul,,,0.9509559869766235,0.9649865627288818,0.9579712748527527
xho,,,0.9589942097663879,0.9525215029716492,0.9557578563690186
bbj,0.9622986912727356,,0.9232339859008789,0.9728866815567017,0.9528064529101054
yor,0.9644407033920288,,0.9368456602096558,,0.9506431818008423
bam,0.9319205284118652,,0.9640088081359863,,0.9479646682739258
