,ORG,DATE,LOC,PER,Mean
twi,0.9852291345596313,0.9673289060592651,0.9619579911231995,0.970712423324585,0.9713071137666702
tsn,0.9721583724021912,0.9664227962493896,0.9511641263961792,0.971120297908783,0.9652163982391357
kin,0.9769742488861084,0.9648229479789734,0.9527493715286255,0.9639676809310913,0.9646285623311996
luo,0.9742376208305359,0.9668766856193542,0.9533177614212036,0.9551671743392944,0.962399810552597
ibo,0.9779523611068726,0.9773204922676086,0.9257370829582214,0.9658063650131226,0.9617040753364563
ewe,0.9823654890060425,0.9515122175216675,0.9491105675697327,0.9614185690879822,0.9611017107963562
lug,0.9613262414932251,0.965416431427002,0.9639984965324402,0.9535285234451294,0.9610674232244492
zul,0.9751354455947876,0.9610306024551392,0.9453127384185791,0.9618104696273804,0.9608223140239716
sna,0.9690535664558411,0.9644700288772583,0.9372802376747131,0.963141679763794,0.9584863781929016
nya,0.9734938144683838,0.96117103099823,0.9279323220252991,0.9703664779663086,0.9582409113645554
fon,0.9755957126617432,0.9558385610580444,0.9296020865440369,0.9690574407577515,0.957523450255394
wol,0.9713451862335205,0.9657416343688965,0.9224084615707397,0.9648104310035706,0.9560764282941818
xho,0.964287519454956,0.9548912644386292,0.9323757290840149,0.9489931464195251,0.9501369148492813
mos,0.9769542813301086,0.9318200349807739,0.9256358742713928,0.9657289385795593,0.9500347822904587
bbj,0.9689756035804749,0.951263964176178,0.8960887789726257,0.9661577343940735,0.945621520280838
bam,0.9286327958106995,0.9591847658157349,0.9365508556365967,0.9498382806777954,0.9435516744852066
yor,0.952471911907196,0.9619959592819214,0.9069260954856873,0.9474148154258728,0.9422021955251694
hau,0.9646257162094116,0.9256331324577332,0.9030711054801941,0.9559366703033447,0.9373166561126709
pcm,0.9380070567131042,0.8869264125823975,0.9427030682563782,0.9701517820358276,0.9344470798969269
swa,0.936244010925293,0.8902261853218079,0.9426329731941223,0.9661397337913513,0.9338107258081436
