,LOC,ORG,PER,DATE,Mean
lug,0.9318151822495784,0.9242373537506091,0.9862993095775275,0.9161561375883635,0.9396269957915195
kin,0.9302527310814206,0.9532143249197786,0.9469903741072611,0.9203882011844959,0.9377114078232391
twi,0.9025805391013473,0.9595150083591453,0.9543825264125829,0.9004736673965549,0.9292379353174076
sna,0.8616553070011044,0.9507711451236539,0.9468292982397801,0.9496987755337266,0.9272386314745663
luo,0.9051044355750076,0.9483651567686585,0.951787351580399,0.8959560957149999,0.9253032599097663
ibo,0.8890124451794672,0.9268717365036467,0.939753078298644,0.9426092204248753,0.9245616201016583
nya,0.8794233890962615,0.9626223933868551,0.9333629343613142,0.9034401156087876,0.9197122081133047
swa,0.9136753742723644,0.917540705074464,0.9566976317596672,0.8687989232063641,0.9141781585782149
tsn,0.8325107612488587,0.9391792217482795,0.9406433362806557,0.9174968383657509,0.9074575394108861
zul,0.8602341385279401,0.9454492535622323,0.9123109306284364,0.9039052114076904,0.9054748835315748
xho,0.803238716989577,0.9279321702007589,0.9295531604706286,0.9492817892163151,0.9025014592193199
hau,0.7928379439598308,0.9318014681592991,0.9329928466731681,0.9062440057562708,0.8909690661371421
wol,0.8010646703053722,0.9370698220095356,0.932277938059578,0.8902257750652994,0.8901595513599464
ewe,0.8624702362595884,0.941475638018232,0.9412188652263748,0.7807560434704864,0.8814801957436704
mos,0.8274507341261813,0.9392783680871222,0.934989919036579,0.822990710087899,0.8811774328344454
bam,0.8417093846547854,0.8740950391457439,0.9264411165321949,0.8673180510817419,0.8773908978536166
pcm,0.8744946371195943,0.8980548748682206,0.951363022414404,0.7256194440755849,0.8623829946194509
fon,0.7816831105520422,0.9166749448911863,0.934274211975374,0.815290573123701,0.8619807101355759
yor,0.6793059189620771,0.915430777809439,0.8615838356703592,0.830936024171994,0.8218141391534673
bbj,0.6454792421076624,0.8212793965121835,0.9409528877240474,0.7844603774637763,0.7980429759519174
