,PER,LOC,ORG,DATE,SWD_mean
bam,0.028694294263914344,0.017604999275135924,0.01852005161890702,0.014439355311878899,0.019814675117459046
bbj,0.02722117984194483,0.02329010863104486,0.016524841797945555,0.018038942684142967,0.021268768238769553
ewe,0.02453563193193986,0.016229583463427844,0.014223373412278306,0.0220952587260399,0.019270961883421478
fon,0.024413449200437753,0.018875993528126855,0.013942202420366812,0.017507089769424056,0.01868468372958887
hau,0.02422654247493483,0.020564828975693672,0.012750935929943807,0.011277265134594927,0.01720489312879181
ibo,0.02499845343936613,0.01616005260802922,0.011579553591218428,0.011240064306548447,0.015994530986290556
kin,0.0326517551256984,0.015087089308508439,0.011977273354204954,0.01115494730311184,0.017717766272880908
lug,0.02718862235542474,0.013284196752465505,0.015387525734695373,0.013682652300303744,0.01738574928572234
luo,0.02578607336818095,0.013862723924830789,0.012253238315679482,0.012655229966185289,0.016139316393719128
mos,0.026251039902490447,0.01852711218816694,0.014584958553314209,0.019865286296408158,0.019807099235094938
nya,0.024308158369422017,0.014855013618216617,0.012292977747165423,0.012125939476391068,0.01589552230279878
pcm,0.024625409751024563,0.015899948828518973,0.013304787784363725,0.018518643913012056,0.01808719756922983
sna,0.027339048299836577,0.017295861838647397,0.012871688570157858,0.010720131156631396,0.017056682466318307
swa,0.02630263424543955,0.012159137264461606,0.014224401428691635,0.01419980899663642,0.016721495483807303
tsn,0.024983976350995363,0.01870475496252766,0.01412930398419121,0.011353731098097342,0.017292941598952893
twi,0.02427673452621093,0.014818279070823337,0.010181268916312547,0.013482062555340235,0.015689586267171762
wol,0.0234108206750534,0.018535578676164732,0.012547588218694727,0.011969490020419471,0.016615869397583083
xho,0.02584641962312162,0.018308824835912674,0.014643530113062297,0.011316081874610973,0.01752871411167689
yor,0.026362018271356646,0.023652857622437296,0.01542162022269622,0.018721663323049142,0.021039539859884826
zul,0.026007880482211476,0.016731490364691126,0.01253944729705836,0.011666866451378155,0.01673642114883478
