,PER,ORG,DATE,LOC
bam,0.826741099357605,0.8789284229278564,,0.9455210566520691
bbj,0.8573071360588074,0.9367825984954834,,0.8850974440574646
ewe,0.850196897983551,0.948229193687439,,0.8895521759986877
fon,0.8460838794708252,0.9526443481445312,,0.9361956715583801
hau,0.8520829677581787,0.9606043696403503,,0.9365720748901367
ibo,,0.9599394202232361,,0.9464850425720215
kin,0.8608705997467041,0.9604464769363403,,0.9361245036125183
lug,0.8292878866195679,0.9627813100814819,,
luo,0.8627636432647705,0.9334074258804321,,
mos,0.8372275233268738,0.9504330158233643,,0.9427385926246643
nya,0.8785279393196106,0.9547910094261169,,0.9511128067970276
pcm,0.8611270785331726,0.9215908050537109,,0.9327058792114258
sna,0.8574304580688477,0.9488499164581299,,0.9350593090057373
swa,0.8666839003562927,0.9218723773956299,,0.9290347099304199
tsn,,0.946671187877655,,0.946561336517334
twi,0.8550143837928772,0.9660989046096802,,0.9421294331550598
wol,0.8741854429244995,0.9377304315567017,,0.9171082973480225
xho,0.8406464457511902,0.9340798854827881,,0.9187910556793213
yor,,0.9399234652519226,,0.8769654631614685
zul,0.8649411201477051,0.9595237970352173,,0.9207927584648132
