,PER,ORG,DATE,LOC
bam,0.8168759346008301,0.8603566288948059,,0.9331640601158142
bbj,0.8368603587150574,0.9262007474899292,,0.8529355525970459
ewe,0.826147198677063,0.9428023099899292,,0.898495078086853
fon,0.8233261108398438,0.9451267123222351,,0.9205807447433472
hau,0.8253874778747559,0.9530178904533386,,0.918009877204895
ibo,0.8170292973518372,0.9483425617218018,,0.9346330761909485
kin,0.8257467150688171,0.9543972015380859,,0.9226351976394653
lug,0.8046696782112122,0.9529738426208496,,0.9127570390701294
luo,0.8380498886108398,0.9075320959091187,,0.9346083998680115
mos,0.816804051399231,0.9388324618339539,,0.9286741614341736
nya,0.8537905812263489,0.9430692195892334,,0.9371736645698547
pcm,0.8407288789749146,0.8970014452934265,,0.9165433049201965
sna,0.827803373336792,0.9364468455314636,,0.9154424667358398
swa,0.8399774432182312,0.8947098255157471,,0.9007483720779419
tsn,0.8301680684089661,0.9355789422988892,,0.930892288684845
twi,0.8270505666732788,0.958043098449707,,0.9315659999847412
wol,0.8524455428123474,0.9388189315795898,,0.9037648439407349
xho,0.8085036873817444,0.9421224594116211,,0.8946449160575867
yor,,0.9227394461631775,,0.8416087031364441
zul,0.823072075843811,0.951084554195404,,0.9022740125656128
