,PER,LOC,ORG,DATE,SWD_mean
bam,,0.013106996313581476,0.011747902831302781,,0.012427449572442129
bbj,0.00905266620702605,0.015541347694124852,0.009163431823253632,,0.011252481908134845
ewe,0.00818547260860214,,0.00992260384873589,,0.009054038228669015
fon,0.008334427569934633,0.014195201892107434,0.008632950107312354,,0.01038752652311814
hau,0.007771729701744334,0.016385413845000585,0.009179814429444377,,0.011112319325396433
ibo,,0.012996525289054262,0.00908361228175636,,0.01104006878540531
kin,0.007616879468514526,0.014336615276079101,0.00881779836709029,,0.010257097703894638
lug,0.008855011146806646,,0.010394827314485156,,0.0096249192306459
luo,0.007176615760727145,,0.010549597189310589,,0.008863106475018867
mos,0.008662813801947777,0.014783465236178017,0.008605595795415866,,0.01068395827784722
nya,0.00666935957451642,0.013815764184982982,0.009031394844896568,,0.009838839534798657
pcm,0.006621235780585266,0.010462769747391576,0.014720925036272092,,0.010601643521416312
sna,0.0077534911379189,0.013363370288971055,0.01297205762602971,,0.011362973017639888
swa,0.008098691952000081,0.008969324234385567,0.009851739569967322,,0.008973251918784323
tsn,,0.014911398073309101,0.008401783730732859,,0.01165659090202098
twi,0.006827948008321982,0.012130914495173784,0.008201738798561564,,0.009053533767352443
wol,0.006990467726609495,0.015003695377345139,0.009987070995975955,,0.01066041136664353
xho,0.010496374187823676,0.014278314480179688,,,0.012387344334001682
yor,,0.016867619745426055,0.009780235595371778,,0.013323927670398916
zul,0.007729396729700966,0.014522953977575526,,,0.011126175353638246
