,DATE,ORG,LOC,PER
bam,,0.9626882076263428,0.9708701968193054,
bbj,,0.9748610258102417,0.9396116733551025,
ewe,,0.9751964807510376,,0.9809142351150513
fon,,0.9779916405677795,0.9607867002487183,0.980991542339325
hau,,0.9718011617660522,0.9501592516899109,0.9783996343612671
ibo,,0.9789209961891174,0.9540677070617676,
kin,,0.9632958173751831,0.9721744060516357,0.9815361499786377
lug,,0.9711846709251404,,0.9762003421783447
luo,,0.9628992676734924,,0.9772955775260925
mos,,0.9770454168319702,,0.9742254018783569
nya,,0.9725466966629028,0.9645534157752991,0.9846572279930115
pcm,,0.9566330909729004,0.9710999131202698,0.9849796295166016
sna,,0.9741674065589905,0.960011899471283,0.981755256652832
swa,,0.9552889466285706,0.9677453637123108,0.9818887114524841
tsn,,0.9782594442367554,0.9652540683746338,
twi,,0.9853054881095886,0.972773551940918,0.9849217534065247
wol,,0.9722497463226318,0.9624771475791931,0.9818210601806641
xho,,,0.9604412913322449,0.9680474400520325
yor,,0.9692367315292358,0.9405356049537659,
zul,,,0.9542750120162964,0.9777566194534302
