,DATE,ORG,LOC,PER
bam,,0.9612303376197815,0.9727823734283447,
bbj,,0.9695973992347717,0.9323004484176636,
ewe,,0.9735544919967651,,0.9816621541976929
fon,,0.9716230034828186,0.9627541303634644,0.9793516993522644
hau,,0.9641759991645813,,0.9796656370162964
ibo,,0.9697688817977905,0.9593833088874817,
kin,,0.95883709192276,0.9199408292770386,
lug,,0.9757343530654907,,0.9786301851272583
luo,,0.9659342169761658,,0.9791961312294006
mos,,0.9743578433990479,,0.9731487035751343
nya,,0.9727848768234253,0.9680787324905396,
pcm,,,0.9731066823005676,0.9799311757087708
sna,,,0.961147129535675,0.9809600114822388
swa,,,0.9642627239227295,0.9839289784431458
tsn,,0.9744110107421875,0.9668805599212646,
twi,,0.9852909445762634,0.9704939126968384,0.9844842553138733
wol,,0.9745637774467468,0.9657841920852661,
xho,,,0.9571247696876526,0.956065833568573
yor,,0.9642729163169861,0.9394447803497314,
zul,,,0.945285439491272,
