,DATE,ORG,LOC,PER
bam,,0.9644559621810913,0.9702078700065613,0.9659626483917236
bbj,,0.977615475654602,0.941676914691925,0.9792263507843018
ewe,,0.9779472947120667,0.9639247059822083,0.9801260232925415
fon,,0.9797753095626831,0.9588456749916077,0.9806991219520569
hau,,0.9748169183731079,0.9492852091789246,0.9792325496673584
ibo,,0.9831926226615906,0.9563071131706238,
kin,,0.9654320478439331,0.9704315066337585,0.98173588514328
lug,,0.9721909761428833,,0.9758893847465515
luo,,0.9645853042602539,,0.9779134392738342
mos,,0.9783234596252441,0.9621349573135376,0.9755603671073914
nya,,0.9745385646820068,0.9645171165466309,0.9874318242073059
pcm,,0.9699246287345886,0.9719017148017883,0.988038182258606
sna,,0.9777015447616577,0.9609458446502686,0.9827880263328552
swa,,0.9548873901367188,0.9695531725883484,0.9830225110054016
tsn,,0.9789829254150391,0.9663528203964233,
twi,,0.9862448573112488,0.9730186462402344,0.9857131242752075
wol,,0.9730143547058105,0.9634401798248291,0.9830960035324097
xho,,0.970855176448822,0.9614756107330322,0.969595730304718
yor,,0.9701004028320312,0.9390936493873596,
zul,,0.9797754883766174,0.9522920846939087,0.9799302816390991
