,DATE,ORG,LOC,PER
bam,,0.9581725001335144,0.9614747166633606,0.9724315404891968
bbj,,0.9729964733123779,0.9291308522224426,0.9745843410491943
ewe,,0.9711436629295349,0.9663379192352295,0.972510576248169
fon,,0.9766144752502441,0.9480373859405518,0.9736412167549133
hau,,0.9673560857772827,0.9329924583435059,0.9706795811653137
ibo,,0.9776811003684998,0.9442558288574219,0.9753729104995728
kin,,0.9557948708534241,0.9620314240455627,0.975320041179657
lug,,0.9632290005683899,0.9570228457450867,0.9683616757392883
luo,,0.955568790435791,0.9632672667503357,0.9703747630119324
mos,,0.9752295613288879,0.9528092741966248,0.9721030592918396
nya,,0.9659084677696228,0.9541721940040588,0.9841815829277039
pcm,,0.9600167870521545,0.9642046093940735,0.9848968386650085
sna,,0.9708623886108398,0.9504669308662415,0.9770703911781311
swa,,0.939379870891571,0.9609774947166443,0.9764376282691956
tsn,,0.972305178642273,0.9584755301475525,0.9773237109184265
twi,,0.9841008186340332,0.965046226978302,0.9814726114273071
wol,,0.9667211771011353,0.9543911218643188,0.9782094955444336
xho,,0.9704894423484802,0.9514340162277222,0.9593227505683899
yor,,0.9630312323570251,0.9248486757278442,0.9560015797615051
zul,,0.9753673672676086,0.9377904534339905,0.9740782380104065
