,DATE,ORG,LOC,PER
bam,0.9583215117454529,0.9378362894058228,0.9431180953979492,0.9623593688011169
bbj,0.949976921081543,0.9670871496200562,0.9028680920600891,0.9703619480133057
ewe,0.924290657043457,0.9733675718307495,0.9542216062545776,0.9647961258888245
fon,0.9523399472236633,0.9728229641914368,0.9326160550117493,0.9678364396095276
hau,0.9159247875213623,0.959453821182251,0.919610321521759,0.9645447731018066
ibo,0.9774191975593567,0.973217785358429,0.9169883728027344,0.971621036529541
kin,0.9636589288711548,0.9467325806617737,0.9539743065834045,0.9697638750076294
lug,0.9784091114997864,0.9539957642555237,0.9662044644355774,0.9488324522972107
luo,0.9665127992630005,0.9445916414260864,0.9593987464904785,0.9686411619186401
mos,0.9547014832496643,0.9704753756523132,0.9332549571990967,0.9739190936088562
nya,0.946387767791748,0.971603512763977,0.9342336654663086,0.9778425693511963
pcm,0.8907648324966431,0.9430491924285889,0.9539090991020203,0.9774278998374939
sna,0.9638859629631042,0.9623363614082336,0.9395021200180054,0.9702233672142029
swa,0.9051125645637512,0.9296561479568481,0.9619308114051819,0.9698576331138611
tsn,0.9648394584655762,0.9676335453987122,0.9521941542625427,0.9776872396469116
twi,0.9619988799095154,0.9810775518417358,0.9635961055755615,0.9770403504371643
wol,0.9691974520683289,0.9641076326370239,0.9251916408538818,0.9735131859779358
xho,0.9529511332511902,0.9642342925071716,0.930503249168396,0.9553401470184326
yor,0.9606796503067017,0.9555028676986694,0.8887474536895752,0.962454617023468
zul,0.9609362483024597,0.969728410243988,0.9488377571105957,0.9686387181282043
