,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,0.9999479651451111,0.01020850520581007,0.9999478459358215,0.9999697804450989,0.007780849002301693,0.9999697208404541,0.9999768137931824,0.006825797725468874,0.9999768137931824,0.9999827146530151,0.005871987901628017,0.9999827742576599,0.40181341767311096
bbj,0.9999402165412903,0.010947279632091522,0.999940037727356,0.9999794960021973,0.006407692097127438,0.999979555606842,0.9999909400939941,0.004258038010448217,0.9999909996986389,0.9999879002571106,0.004940973129123449,0.9999876618385315,0.6425641179084778
ewe,0.9999285936355591,0.011959845200181007,0.9999284148216248,0.9999891519546509,0.004663093481212854,0.9999891519546509,0.999991238117218,0.0042001307010650635,0.999991238117218,0.9999865889549255,0.005183128640055656,0.9999865293502808,0.4439624547958374
fon,0.9999319911003113,0.011666812002658844,0.999931812286377,0.9999686479568481,0.007924639619886875,0.9999685287475586,0.9999872446060181,0.005065512843430042,0.9999871253967285,0.9999679923057556,0.008008292876183987,0.9999678730964661,0.5637752413749695
hau,0.9999687075614929,0.007926804013550282,0.9999685883522034,0.9999794960021973,0.006414785981178284,0.999979555606842,0.9999882578849792,0.004873018246144056,0.9999881386756897,0.9999736547470093,0.007272220682352781,0.9999735951423645,0.3923921585083008
ibo,0.9999369978904724,0.01124134473502636,0.9999367594718933,0.999975323677063,0.007024651858955622,0.999975323677063,0.9999868869781494,0.00513860397040844,0.9999868869781494,0.9999769926071167,0.006801082286983728,0.9999768137931824,0.8315088152885437
kin,0.999951958656311,0.009805936366319656,0.9999518990516663,0.9999959468841553,0.002884422894567251,0.9999959468841553,0.9999969005584717,0.002496586414054036,0.9999968409538269,0.9999971389770508,0.0023942815605551004,0.9999971389770508,0.6279864311218262
lug,0.9999605417251587,0.008904298767447472,0.9999604225158691,0.9999960064888,0.0028130561113357544,0.9999960660934448,0.9999904632568359,0.004377096891403198,0.9999904036521912,0.9999948143959045,0.003239988349378109,0.9999947547912598,0.6890438199043274
luo,0.9999557733535767,0.009414109401404858,0.9999556541442871,0.9999897480010986,0.004574949387460947,0.9999895095825195,0.9999924898147583,0.003894147463142872,0.9999923706054688,0.999991238117218,0.0041805109940469265,0.9999913573265076,0.4309360980987549
mos,0.9999250769615173,0.012236811220645905,0.9999251365661621,0.9999790191650391,0.006498157978057861,0.9999788999557495,0.9999925494194031,0.0038865809328854084,0.9999924898147583,0.9999783635139465,0.006588710471987724,0.9999783039093018,0.6078576445579529
nya,0.999960720539093,0.008869999088346958,0.999960720539093,0.9999877214431763,0.004967259708791971,0.9999876618385315,0.9999963641166687,0.0026927355211228132,0.9999963641166687,0.9999930262565613,0.003724112641066313,0.9999932050704956,0.5961052775382996
pcm,0.9999615550041199,0.008779640309512615,0.9999616146087646,0.999994158744812,0.003419159911572933,0.9999942183494568,0.9999790191650391,0.006486992817372084,0.9999789595603943,0.999987006187439,0.005100250709801912,0.999987006187439,0.8295791149139404
sna,0.9999362230300903,0.011301171965897083,0.9999361038208008,0.9999881982803345,0.004879018757492304,0.9999881386756897,0.9999973773956299,0.002345555229112506,0.9999973177909851,0.9999929666519165,0.003790245158597827,0.9999929070472717,0.9204634428024292
swa,0.9999558925628662,0.009393620304763317,0.9999558925628662,0.9999943971633911,0.0033820495009422302,0.9999943375587463,0.9999859929084778,0.005305811762809753,0.9999860525131226,0.9999738335609436,0.007231314666569233,0.9999738931655884,0.7460126876831055
tsn,0.9999528527259827,0.009717770852148533,0.9999526739120483,0.9999949336051941,0.0031940178014338017,0.9999948740005493,0.9999914169311523,0.004168069921433926,0.9999912977218628,0.9999964237213135,0.002658694516867399,0.9999964237213135,0.5533164739608765
twi,0.9999542236328125,0.009577578864991665,0.9999540448188782,0.9999828934669495,0.005860591307282448,0.9999828338623047,0.9999921917915344,0.003965569194406271,0.9999921321868896,0.999986469745636,0.005201551131904125,0.9999864101409912,0.7415840029716492
wol,0.9999219179153442,0.012506603263318539,0.9999217987060547,0.9999840259552002,0.005661859177052975,0.9999840259552002,0.999992311000824,0.003940236289054155,0.9999922513961792,0.9999927878379822,0.0037887180224061012,0.999992847442627,0.7841977477073669
xho,0.9999455213546753,0.010440331883728504,0.9999455213546753,0.9999852180480957,0.005456885788589716,0.9999851584434509,0.999995231628418,0.003088371129706502,0.999995231628418,0.9999958276748657,0.00290154037065804,0.999995768070221,0.7483998537063599
yor,0.9999428987503052,0.010700713843107224,0.9999427199363708,0.9999787211418152,0.006548621691763401,0.9999786019325256,0.9999912977218628,0.004183512646704912,0.9999912977218628,0.9999794363975525,0.006429118104279041,0.9999793171882629,0.5162478089332581
zul,0.9999480247497559,0.010196412913501263,0.9999479651451111,0.9999871253967285,0.005076300352811813,0.9999871850013733,0.9999956488609314,0.0029784799553453922,0.9999955296516418,0.9999905824661255,0.004323884844779968,0.9999906420707703,0.602351188659668
