,LOC,PER,ORG,DATE,Mean
kin,0.9191165566444397,0.9324450492858887,0.9726526737213135,0.9483261704444885,0.9431351125240326
twi,0.9248746037483215,0.9560017585754395,0.9645161628723145,0.9212881922721863,0.9416701793670654
tsn,0.8835538029670715,0.9504052400588989,0.9483165144920349,0.9457953572273254,0.9320177286863327
nya,0.8831846714019775,0.9561683535575867,0.9707061648368835,0.9156712889671326,0.9314326196908951
luo,0.9107910990715027,0.9321983456611633,0.9540930390357971,0.9286130666732788,0.9314238876104355
lug,0.9329174160957336,0.9854982495307922,0.8784200549125671,0.9104244709014893,0.9268150478601456
ibo,0.8414348363876343,0.9531031847000122,0.9558237195014954,0.9516311287879944,0.9254982173442841
zul,0.867834746837616,0.9226689338684082,0.9512077569961548,0.9372645020484924,0.9197439849376678
ewe,0.8802188634872437,0.9509038925170898,0.9583826065063477,0.8851491212844849,0.9186636209487915
wol,0.8308075666427612,0.9544729590415955,0.9464631676673889,0.93954998254776,0.9178234189748764
sna,0.8298698663711548,0.9467264413833618,0.9249155521392822,0.9527316093444824,0.9135608673095703
xho,0.8144891262054443,0.9378041625022888,0.9273369908332825,0.9377450942993164,0.904343843460083
swa,0.9443014860153198,0.9315184950828552,0.9092985987663269,0.8273166418075562,0.9031088054180145
mos,0.8345851302146912,0.9558340311050415,0.9481985569000244,0.8474531769752502,0.8965177237987518
bam,0.8438020944595337,0.9289113879203796,0.8828540444374084,0.9132242202758789,0.8921979367733002
bbj,0.7952111959457397,0.9344109892845154,0.9417423605918884,0.8745505213737488,0.8864787667989731
pcm,0.9087091088294983,0.9687916040420532,0.8747583031654358,0.7901611328125,0.8856050372123718
yor,0.7873551249504089,0.9151097536087036,0.9418210983276367,0.8980301022529602,0.8855790197849274
fon,0.7854859828948975,0.943790078163147,0.9413077235221863,0.8506979942321777,0.8803204447031021
hau,0.7813198566436768,0.9474966526031494,0.9138689041137695,0.8710429072380066,0.8784320801496506
