,ORG,PER,DATE,LOC,Mean
sna,0.9992288685572429,0.9918270543648446,0.9993343286502201,0.9987556475966408,0.9972864747922371
luo,0.9988681780697927,0.9914452365544544,0.9989288453166535,0.9991342800888828,0.9970941350074458
kin,0.9988959334697288,0.990485394681063,0.9993331385906056,0.999257648636932,0.9969930288445823
lug,0.9977177066102999,0.9913601837584645,0.9992329118275142,0.9992566957495467,0.9968918744864563
nya,0.9990139973122217,0.9905387873166455,0.999009038743267,0.9988314105102148,0.9968483084705873
twi,0.9991299319599042,0.9916822076338352,0.9981378439291632,0.9984017130342658,0.9968379241392921
tsn,0.9988763741340648,0.9916569099272539,0.9991827385997697,0.9976120110376129,0.9968320084246752
zul,0.998599322036091,0.9915688481827527,0.9983512114164578,0.9983402663578489,0.9967149119982875
xho,0.9984895017669887,0.991889734034773,0.9977824034044124,0.9981629076011851,0.9965811367018398
ibo,0.998501558338851,0.9905599419787195,0.9990562179389263,0.9980330398906696,0.9965376895367917
ewe,0.9984692922264585,0.9922044698612782,0.9977732701442078,0.9976670654477148,0.9965285244199148
mos,0.9986633876742911,0.9916681239048631,0.9984536929275851,0.9971973761490834,0.9964956451639557
wol,0.9977768279211742,0.9907663949205326,0.9989005128678006,0.997920535851453,0.9963410678902401
swa,0.9977300500207035,0.9923267000613492,0.9967520579056793,0.9981362987838941,0.9962362766929065
pcm,0.997831403225721,0.9925106775776054,0.9959343085710396,0.9980858645460624,0.996090563480107
bam,0.9975350598863277,0.9907753256424685,0.9981038955819105,0.9975616210640537,0.9959939755436901
yor,0.9985021278480792,0.9900118605710742,0.9975137618494894,0.9963444178548063,0.9955930420308623
hau,0.9981710599496743,0.9915512132213288,0.9948086188438368,0.9971738113370799,0.99542617583798
bbj,0.9967238229978379,0.9916015864352938,0.9963366706671833,0.9951959918533879,0.9949645179884257
fon,0.9974895612968245,0.9917863618981271,0.9941559110450948,0.9960050564224308,0.9948592226656192
