,ORG,PER,DATE,LOC,Mean
twi,0.9877044911253771,0.8946980925188843,0.9836281577246222,0.9720965526001925,0.959531823492269
luo,0.9817427014617506,0.903001650014982,0.9774533756121214,0.9744485041785126,0.9591615578168416
sna,0.9845032979149835,0.8935681504520412,0.9892217886549745,0.9676110861398328,0.958726080790458
kin,0.9829363155784575,0.8865208855713803,0.9843998021033052,0.9783930817679652,0.9580625212552771
ibo,0.9773797356276676,0.8975201569171799,0.9922605935499227,0.9643298323389708,0.9578725796084352
lug,0.9719426035771694,0.8958581514206694,0.9794504926793447,0.9772823368779596,0.9561333961387858
xho,0.9813102548816521,0.893909033596275,0.9887490059206459,0.9604757419856423,0.9561110090960538
ewe,0.9808991510207757,0.901806660265519,0.9746126739368667,0.962968847070477,0.9550718330734096
nya,0.9859130565413929,0.888176375824708,0.97955274871637,0.9663140144141861,0.9549890488741641
zul,0.9825102003125159,0.8938924014506836,0.9772422491173862,0.9624834072874197,0.9540320645420013
tsn,0.9826974786380381,0.8965625369803052,0.9852047712432342,0.9498194608263386,0.953571061921979
mos,0.9813160059640373,0.9004804683797981,0.9753203960014972,0.9482579595284727,0.9513437074684513
wol,0.9762827543366527,0.8876655479368761,0.9805778500597817,0.9519518142270718,0.9491194916400956
yor,0.9831524385728668,0.8906345851924002,0.9804450428210592,0.9421637490757798,0.9490989539155266
bbj,0.9745308960640287,0.9049226504369827,0.9667526974543154,0.9424962786742374,0.947175630657391
bam,0.9683812970383017,0.8848362535079484,0.9739897763315978,0.9543398584744959,0.945386796338086
swa,0.972995989430188,0.8970683441122209,0.9446545308190962,0.9651257117936938,0.9449611440387997
pcm,0.9724152537725663,0.8993362361367194,0.9364976576932479,0.9653712712749779,0.9434051047193779
fon,0.9752716725306185,0.8995562806023099,0.9579155796153305,0.939682806072028,0.9431065847050717
hau,0.9807461503865692,0.8946289907509694,0.9468822094468999,0.938461042868013,0.9401795983631128
