,ORG,PER,DATE,LOC,Mean
twi,0.9901464284324394,0.9077891769585011,0.9842726908311094,0.9795115538417247,0.9654299625159437
sna,0.9886523038386804,0.9006530825473561,0.9914170668939261,0.9800587153718404,0.9651952921629507
nya,0.9895238961093781,0.8972723163756694,0.9840729572663537,0.9831377831343135,0.9635017382214287
kin,0.9860517948088291,0.8904124364950661,0.9900975010436953,0.9873826521741549,0.9634860961304363
lug,0.9764665774477336,0.9034267414698484,0.9866447997612694,0.9873092487307095,0.9634618418523903
luo,0.9841669330077581,0.8994929644492548,0.9832191858224921,0.986057428325997,0.9632341279013755
tsn,0.9855643560902085,0.9045839106614274,0.9870151767946469,0.9647027309758056,0.9604665436305221
zul,0.9847620007088842,0.9061766671700948,0.9766901285197533,0.9739171986608519,0.9603864987648961
mos,0.9856849841967923,0.906000500515087,0.9819551199848923,0.9668427509600754,0.9601208389142117
ibo,0.9805078164898002,0.8941142213918443,0.9885915382376185,0.9740167049496042,0.9593075702672168
ewe,0.9826841795121877,0.9089969021494412,0.9735776838136547,0.965838994143303,0.9577744399046466
xho,0.9812084090482808,0.9010312040100252,0.9748696859233544,0.9729963108993464,0.9575264024702518
wol,0.9775088730080256,0.8915791859335039,0.9832333243359725,0.9684293200837679,0.9551876758403175
bam,0.9722863243064052,0.8946665189408088,0.976517960074033,0.968881574231855,0.9530880943882755
swa,0.9751624923543315,0.9072301030708523,0.9530869189897646,0.9740654233322251,0.9523862344367934
yor,0.986331002438854,0.8908981779104425,0.9772193877398038,0.9547877625483023,0.9523090826593507
pcm,0.9738450589944483,0.9092151634693912,0.9401719291437592,0.9747531887683826,0.9494963350939953
fon,0.9787187178869367,0.905138206071094,0.9502534848286164,0.956275995008449,0.947596600948774
bbj,0.9716133712331303,0.9011776307800378,0.9608667104870501,0.948408303505479,0.9455165040014244
hau,0.9820895260038424,0.90092215229838,0.9363181357245448,0.9602457201201982,0.9448938835367413
